ts,open,high,low,close,bar_count,range_pips,atr14_pips
2023-01-22,1.08678,1.09029,1.08611,1.08946,415,41.80000000000072,80.1642857142856
2023-01-23,1.08945,1.09267,1.08461,1.08761,1427,80.59999999999955,74.08571428571415
2023-01-24,1.08763,1.09028,1.08349,1.08986,1432,67.89999999999851,76.07142857142829
2023-01-25,1.08986,1.09246,1.08571,1.09143,1422,67.50000000000034,73.71428571428552
2023-01-26,1.09142,1.09293,1.08505,1.08661,1433,78.79999999999886,75.96428571428552
2023-01-27,1.08662,1.08953,1.08377,1.08649,959,57.60000000000209,76.44999999999996
2023-01-29,1.08643,1.08792,1.08595,1.08761,417,19.700000000000273,67.98571428571431
2023-01-30,1.0876,1.09137,1.08389,1.0846,1432,74.7999999999993,67.35
2023-01-31,1.0846,1.08747,1.08019,1.08656,1437,72.79999999999953,68.69285714285705
2023-02-01,1.08655,1.10327,1.08653,1.10195,1433,167.39999999999975,76.39285714285704
2023-02-02,1.10197,1.10246,1.08851,1.08931,1415,139.49999999999906,78.98571428571422
2023-02-03,1.08931,1.09399,1.07924,1.07929,1020,147.5000000000004,80.99285714285705
2023-02-05,1.0782,1.07987,1.07813,1.07962,420,17.400000000000748,77.84285714285704
2023-02-06,1.07961,1.07979,1.07092,1.07326,1433,88.69999999999933,80.14285714285704
2023-02-07,1.07327,1.07664,1.0669,1.07334,1435,97.40000000000082,84.11428571428561
2023-02-08,1.07333,1.07607,1.07092,1.07319,1437,51.49999999999988,82.0357142857142
2023-02-09,1.07319,1.07907,1.07171,1.07183,1438,73.60000000000034,82.44285714285719
2023-02-10,1.07182,1.07525,1.06661,1.06754,1020,86.3999999999998,83.79285714285716
2023-02-12,1.06808,1.06821,1.06553,1.06671,413,26.800000000000157,80.07857142857154
2023-02-13,1.06671,1.07398,1.06628,1.07379,1432,77.0000000000004,81.4642857142857
2023-02-14,1.07378,1.08044,1.07066,1.07182,1434,97.80000000000122,87.04285714285719
2023-02-15,1.0718,1.07327,1.06604,1.0707,1436,72.29999999999848,86.86428571428571
2023-02-16,1.0707,1.07222,1.06326,1.06381,1438,89.59999999999856,88.06428571428565
2023-02-17,1.06381,1.06982,1.06126,1.06929,1020,85.599999999999,82.22142857142845
2023-02-19,1.06849,1.06933,1.06728,1.06864,354,20.499999999998852,73.72142857142843
2023-02-20,1.06865,1.07044,1.0662,1.06683,994,42.40000000000021,66.21428571428555
2023-02-21,1.06682,1.0698,1.06397,1.06585,1018,58.30000000000002,69.13571428571407
2023-02-22,1.06584,1.06632,1.05989,1.06243,1011,64.29999999999936,67.39285714285694
2023-02-23,1.06242,1.06275,1.0579,1.05998,1019,48.500000000000206,63.89999999999975
2023-02-24,1.05997,1.06021,1.05359,1.05469,660,66.2000000000007,64.9499999999998
2023-02-26,1.05451,1.05598,1.054,1.05488,357,19.799999999998708,61.10714285714254
2023-02-27,1.05487,1.06148,1.05328,1.059,1015,81.99999999999984,60.79285714285684
2023-02-28,1.05899,1.06406,1.05651,1.0589,1019,75.49999999999945,64.27142857142822
2023-03-01,1.05889,1.06913,1.05888,1.06479,1020,102.49999999999869,66.09285714285667
2023-03-02,1.06478,1.06485,1.05764,1.06085,1004,72.1000000000016,64.2571428571424
2023-03-03,1.06085,1.06384,1.05924,1.0635,660,45.999999999999375,62.37857142857104
2023-03-05,1.06266,1.06498,1.06232,1.06426,360,26.600000000001067,57.87857142857121
2023-03-06,1.06428,1.06942,1.06219,1.06903,1018,72.3000000000007,56.92857142857133
2023-03-07,1.06902,1.06943,1.05274,1.05349,996,166.90000000000092,67.38571428571434
2023-03-08,1.05348,1.05614,1.05241,1.05517,997,37.30000000000011,67.02142857142863
2023-03-09,1.05516,1.05993,1.0548,1.05945,1007,51.300000000000786,66.52142857142867
2023-03-10,1.05944,1.06873,1.05738,1.06368,660,113.4999999999997,70.03571428571442
2023-03-12,1.06808,1.07369,1.06637,1.07176,358,73.19999999999993,71.80000000000011
2023-03-13,1.07176,1.07423,1.065,1.07025,1020,92.30000000000071,73.66428571428582
2023-03-14,1.07024,1.07597,1.06787,1.07447,1001,80.99999999999996,78.03571428571448
2023-03-15,1.07447,1.07462,1.05158,1.06027,987,230.3999999999995,88.63571428571446
2023-03-16,1.06025,1.06491,1.05728,1.0649,1020,76.30000000000025,88.69285714285738
2023-03-17,1.06491,1.06852,1.06122,1.06647,660,72.99999999999862,86.58571428571452
2023-03-19,1.06821,1.06898,1.06646,1.06697,360,25.200000000000777,83.23571428571447
2023-03-20,1.06695,1.07295,1.06311,1.07121,1020,98.4000000000007,86.97857142857171
2023-03-21,1.07121,1.07825,1.07038,1.07686,1020,78.69999999999821,90.70000000000005
2023-03-22,1.07688,1.09056,1.0759,1.09035,1018,146.59999999999894,96.00714285714278
2023-03-23,1.09036,1.09296,1.08171,1.08341,1020,112.49999999999982,92.12142857142842
2023-03-24,1.08341,1.0837,1.07131,1.07589,600,123.90000000000123,98.3071428571428
2023-03-26,1.07752,1.07798,1.07575,1.07715,346,22.299999999999542,96.23571428571414
2023-03-27,1.07715,1.08194,1.07449,1.0815,999,74.49999999999956,93.44999999999985
2023-03-28,1.08151,1.08494,1.0806,1.08364,1017,43.400000000000105,91.32142857142843
2023-03-29,1.08364,1.08713,1.08177,1.08329,1011,53.600000000000314,88.5571428571427
2023-03-30,1.0833,1.09262,1.08235,1.09068,1007,102.7,90.10714285714268
2023-03-31,1.09067,1.09107,1.08368,1.08386,720,73.90000000000008,78.9285714285713
2023-04-02,1.08398,1.0844,1.07882,1.07899,350,55.800000000001404,77.46428571428567
2023-04-03,1.079,1.09097,1.07891,1.08885,1019,120.5999999999996,80.86428571428574
2023-04-04,1.08886,1.09701,1.08828,1.09596,1020,87.30000000000126,85.30000000000007
2023-04-05,1.09596,1.09673,1.08845,1.08918,1077,82.80000000000065,84.18571428571434
2023-04-06,1.08918,1.09375,1.08858,1.09194,1173,51.699999999998965,82.25714285714297
2023-04-09,1.0898,1.09145,1.08968,1.08991,354,17.700000000000493,73.05000000000021
2023-04-10,1.08992,1.09171,1.08373,1.08815,1015,79.79999999999876,70.71428571428585
2023-04-11,1.08814,1.09287,1.08808,1.09241,1016,47.900000000000716,65.28571428571439
2023-04-12,1.0924,1.10049,1.09159,1.09883,1016,88.99999999999908,70.05000000000008
2023-04-13,1.09882,1.10751,1.09767,1.10703,1004,98.4000000000007,71.75714285714301
2023-04-14,1.10702,1.10758,1.09752,1.09922,720,100.59999999999957,75.84285714285726
2023-04-16,1.09888,1.09942,1.09615,1.09762,353,32.70000000000106,74.35000000000016
2023-04-17,1.09761,1.09997,1.09116,1.09357,957,88.09999999999984,73.30714285714302
2023-04-18,1.09356,1.0984,1.09337,1.09742,1020,50.3000000000009,71.62142857142878
2023-04-19,1.09742,1.09793,1.0926,1.09594,1020,53.300000000000566,71.4428571428573
2023-04-20,1.09593,1.09849,1.09334,1.09639,1019,51.49999999999988,66.50714285714302
2023-04-21,1.09639,1.09936,1.0938,1.09874,720,55.59999999999787,64.24285714285708
2023-04-23,1.09866,1.0995,1.09798,1.09815,299,15.199999999999658,59.41428571428558
2023-04-24,1.09813,1.1067,1.09658,1.10527,1007,101.19999999999906,62.94999999999987
2023-04-25,1.10528,1.10588,1.09641,1.09751,1017,94.69999999999867,68.44999999999973
2023-04-26,1.0975,1.10858,1.0972,1.10456,1017,113.79999999999946,70.87857142857122
2023-04-27,1.10456,1.10634,1.0992,1.10194,1020,71.40000000000146,72.5571428571427
2023-04-28,1.10193,1.10449,1.09723,1.10193,660,72.60000000000043,71.38571428571422
2023-04-30,1.10191,1.1022,1.10007,1.1014,300,21.299999999999653,65.87857142857129
2023-05-01,1.10143,1.10355,1.09653,1.09839,995,70.20000000000026,63.70714285714276
2023-05-02,1.0984,1.10297,1.09422,1.10294,1011,87.50000000000036,67.62142857142842
2023-05-03,1.10294,1.10916,1.10142,1.10812,1020,77.39999999999857,66.85714285714263
2023-05-04,1.10812,1.10917,1.09952,1.10439,1008,96.49999999999936,70.15714285714252
2023-05-05,1.10441,1.10477,1.09667,1.10162,720,80.99999999999996,72.1357142857139
2023-05-07,1.10213,1.10399,1.10143,1.1039,300,25.600000000001177,70.285714285714
2023-05-08,1.1039,1.10535,1.09849,1.09936,1019,68.60000000000088,71.21428571428564
2023-05-09,1.09939,1.10007,1.09492,1.09761,1020,51.500000000002096,73.80714285714295
2023-05-10,1.0976,1.10068,1.09414,1.09744,1019,65.40000000000212,71.25000000000031
2023-05-11,1.09744,1.09822,1.09,1.09222,1008,82.19999999999894,70.35714285714319
2023-05-12,1.09221,1.09354,1.08476,1.08477,720,87.8000000000001,68.50000000000038
2023-05-14,1.0861,1.08643,1.08478,1.08599,349,16.499999999999293,64.57857142857166
2023-05-15,1.08598,1.08908,1.08554,1.08824,1075,35.400000000000986,61.92142857142884
2023-05-16,1.08823,1.09046,1.0855,1.08654,999,49.600000000000755,63.9428571428575
2023-05-17,1.08654,1.08676,1.08147,1.08398,1003,52.90000000000017,62.7071428571432
2023-05-18,1.08398,1.08404,1.076,1.07683,1016,80.39999999999824,62.200000000000195
2023-05-19,1.07683,1.08249,1.07605,1.08019,720,64.4,61.271428571428864
2023-05-21,1.08062,1.08298,1.08062,1.08208,299,23.600000000001398,56.06428571428615
2023-05-22,1.08208,1.08241,1.07955,1.0808,1016,28.600000000000847,52.321428571429074
2023-05-23,1.08079,1.08129,1.07601,1.07788,1008,52.80000000000173,54.26428571428625
2023-05-24,1.07787,1.08012,1.0736,1.07374,1019,65.1999999999986,54.02142857142894
2023-05-25,1.07374,1.07438,1.07073,1.07374,1018,36.49999999999931,52.95000000000017
2023-05-26,1.07373,1.07572,1.07018,1.07292,660,55.400000000001,52.23571428571438
2023-05-28,1.07219,1.07354,1.07172,1.07303,300,18.199999999999328,47.66428571428584
2023-05-29,1.07304,1.07434,1.07013,1.07065,1009,42.10000000000047,44.40000000000015
2023-05-30,1.07065,1.07465,1.06725,1.06977,1019,74.00000000000072,48.50714285714311
2023-05-31,1.06977,1.07051,1.06355,1.0687,1004,69.60000000000078,50.95000000000024
2023-06-01,1.0687,1.0769,1.06617,1.0768,1019,107.29999999999906,55.07142857142868
2023-06-02,1.0768,1.07789,1.0705,1.07063,719,73.90000000000008,56.57142857142868
2023-06-04,1.07098,1.07107,1.06902,1.07025,351,20.499999999998852,52.2928571428573
2023-06-05,1.07026,1.07246,1.06777,1.07159,1012,46.899999999998606,51.0428571428572
2023-06-06,1.07161,1.07328,1.06669,1.06927,1001,65.90000000000096,54.064285714285745
2023-06-07,1.06926,1.07396,1.06682,1.07082,1018,71.39999999999924,57.121428571428474
2023-06-08,1.07082,1.07856,1.07009,1.07777,1013,84.69999999999978,59.39999999999977
2023-06-09,1.07777,1.07841,1.07428,1.0744,660,41.30000000000189,57.69285714285716
2023-06-11,1.07491,1.07503,1.0733,1.07409,298,17.300000000000093,56.32142857142863
2023-06-12,1.07409,1.079,1.0739,1.0779,1010,50.99999999999882,56.00714285714277
2023-06-13,1.0779,1.08234,1.0776,1.07899,1018,47.40000000000188,58.09285714285723
2023-06-14,1.07899,1.0864,1.07739,1.08132,1020,90.09999999999962,61.5214285714286
2023-06-15,1.08132,1.09507,1.08036,1.09381,1019,147.1,66.74285714285712
2023-06-16,1.09382,1.09658,1.09217,1.09351,660,44.10000000000025,64.9214285714285
2023-06-18,1.09426,1.09462,1.09335,1.09369,300,12.699999999998823,58.16428571428564
2023-06-19,1.09369,1.09412,1.09099,1.09197,992,31.30000000000077,55.121428571428545
2023-06-20,1.09197,1.09461,1.08996,1.09149,1007,46.500000000000426,56.97857142857151
2023-06-21,1.09149,1.09949,1.09058,1.09929,959,89.09999999999972,59.992857142857304
2023-06-22,1.09928,1.10081,1.09321,1.09356,1017,76.00000000000051,60.71428571428584
2023-06-23,1.09356,1.09368,1.08443,1.0892,660,92.4999999999998,62.221428571428746
2023-06-25,1.09042,1.09097,1.08978,1.0906,349,11.900000000000244,57.02142857142877
2023-06-26,1.09061,1.0935,1.08873,1.09266,1017,47.699999999999406,57.47857142857145
2023-06-27,1.09265,1.09766,1.09161,1.09508,1018,60.50000000000111,60.56428571428581
2023-06-28,1.09508,1.09621,1.08905,1.08929,957,71.59999999999833,62.03571428571434
2023-06-29,1.08929,1.09414,1.08602,1.08713,1019,81.19999999999905,64.44999999999986
2023-06-30,1.08713,1.09224,1.08352,1.09095,720,87.2000000000006,64.24285714285706
2023-07-02,1.09089,1.09176,1.09004,1.09127,300,17.20000000000166,54.96428571428577
2023-07-03,1.09127,1.09339,1.08702,1.09044,1016,63.69999999999987,56.36428571428574
2023-07-04,1.09046,1.09146,1.0875,1.08773,1014,39.600000000001856,58.28571428571452
2023-07-05,1.08774,1.09078,1.08399,1.084,1014,67.90000000000073,60.90000000000024
2023-07-06,1.08401,1.08977,1.08337,1.08878,1008,63.99999999999961,62.15000000000017
2023-07-07,1.08876,1.09731,1.08669,1.09675,659,106.20000000000073,63.371428571428815
2023-07-09,1.09593,1.09695,1.09528,1.09559,352,16.700000000000603,59.13571428571454
2023-07-10,1.0956,1.102,1.09434,1.10173,1015,76.6,58.00000000000027
2023-07-11,1.10173,1.10334,1.09783,1.10295,1012,55.099999999999035,61.08571428571447
2023-07-12,1.10295,1.11486,1.10148,1.11456,1016,133.79999999999947,67.23571428571448
2023-07-13,1.11456,1.12429,1.11298,1.12413,1020,113.09999999999931,70.9928571428572
2023-07-14,1.12413,1.12448,1.12041,1.12259,660,40.70000000000018,68.78571428571448
2023-07-16,1.12273,1.12315,1.12147,1.12264,300,16.80000000000126,64.18571428571464
2023-07-17,1.12263,1.12559,1.12033,1.12537,1017,52.60000000000042,61.714285714286056
2023-07-18,1.12539,1.12756,1.12089,1.12261,1016,66.69999999999953,65.25000000000018
2023-07-19,1.12262,1.124,1.11895,1.12258,1020,50.50000000000221,64.3071428571432
2023-07-20,1.12259,1.12267,1.11184,1.1136,1019,108.30000000000116,69.21428571428602
2023-07-21,1.11361,1.11449,1.11079,1.11254,660,37.00000000000036,67.00714285714314
2023-07-23,1.11197,1.11327,1.11194,1.11255,343,13.300000000000534,63.385714285714634
2023-07-24,1.11254,1.11469,1.10602,1.10782,1020,86.69999999999955,61.99285714285741
2023-07-25,1.10782,1.10868,1.10255,1.10493,1020,61.30000000000191,65.17857142857179
2023-07-26,1.10492,1.11178,1.10462,1.11002,1018,71.60000000000055,64.82142857142897
2023-07-27,1.11002,1.11439,1.09662,1.09765,1016,177.7000000000006,73.57857142857195
2023-07-28,1.09766,1.10475,1.09435,1.10125,720,103.99999999999964,71.45000000000051
2023-07-30,1.10206,1.10282,1.10091,1.10123,414,19.099999999998563,64.73571428571475
2023-07-31,1.10124,1.10458,1.09803,1.09855,1435,65.49999999999834,66.5071428571432
2023-08-01,1.09854,1.10192,1.09523,1.09868,1436,66.90000000000084,70.08571428571459
2023-08-02,1.09869,1.10006,1.09178,1.09347,1436,82.80000000000065,72.24285714285746
2023-08-03,1.09347,1.09628,1.09122,1.09542,1433,50.599999999998424,71.09285714285738
2023-08-04,1.09543,1.10419,1.09349,1.10029,1020,106.99999999999932,75.12857142857146
2023-08-06,1.10141,1.10151,1.09951,1.09955,415,20.000000000000018,68.82142857142853
2023-08-07,1.09955,1.10116,1.09654,1.09818,1434,46.19999999999846,69.47857142857124
2023-08-08,1.09817,1.10111,1.0929,1.09665,1438,82.1000000000005,74.39285714285695
2023-08-09,1.09665,1.09953,1.0962,1.09791,1434,33.29999999999833,70.57857142857115
2023-08-10,1.09791,1.1065,1.09761,1.09872,1435,88.90000000000065,72.54999999999963
2023-08-11,1.09872,1.10049,1.09429,1.09433,1020,61.99999999999983,71.86428571428529
2023-08-13,1.09493,1.09517,1.09292,1.09321,410,22.500000000000853,60.77857142857103
2023-08-14,1.09321,1.096,1.08747,1.09143,1432,85.30000000000148,59.44285714285688
2023-08-15,1.09145,1.09524,1.08969,1.09064,1437,55.49999999999944,62.04285714285693
2023-08-16,1.09064,1.09345,1.08618,1.08642,1430,72.7000000000011,62.55714285714284
2023-08-17,1.08642,1.0918,1.08563,1.08859,1437,61.70000000000009,62.18571428571422
2023-08-18,1.08861,1.08879,1.0845,1.08678,1020,42.89999999999905,59.335714285714104
2023-08-20,1.08672,1.08841,1.08664,1.08803,415,17.700000000000493,56.98571428571425
2023-08-21,1.08804,1.09158,1.08723,1.0915,1429,43.50000000000076,52.45000000000007
2023-08-22,1.09149,1.09303,1.08329,1.08574,1427,97.3999999999986,57.9785714285714
2023-08-23,1.08574,1.0875,1.08025,1.08657,1440,72.49999999999979,59.857142857142925
2023-08-24,1.08658,1.08764,1.07799,1.07804,1435,96.49999999999936,60.88571428571428
2023-08-25,1.07804,1.08417,1.07658,1.07906,1020,75.89999999999985,63.928571428571516
2023-08-27,1.07957,1.08101,1.07933,1.08094,414,16.80000000000126,58.77857142857157
2023-08-28,1.08093,1.08382,1.07989,1.08362,1435,39.29999999999989,57.157142857143
2023-08-29,1.08362,1.08919,1.07822,1.08691,1434,109.70000000000145,63.38571428571448
2023-08-30,1.0869,1.09454,1.08551,1.09204,1437,90.30000000000094,63.74285714285729
2023-08-31,1.09205,1.09244,1.08347,1.08417,1434,89.70000000000144,66.18571428571457
2023-09-01,1.08416,1.08819,1.07716,1.07717,1017,110.30000000000095,68.87142857142885
2023-09-03,1.07748,1.07872,1.07716,1.07857,415,15.600000000000058,65.5785714285717
2023-09-04,1.07857,1.08087,1.07807,1.07884,1387,27.999999999999137,64.514285714286
2023-09-05,1.07884,1.07938,1.07062,1.07332,1428,87.600000000001,69.50714285714318
2023-09-06,1.07331,1.07488,1.07025,1.07297,1428,46.30000000000134,69.70714285714323
2023-09-07,1.07295,1.07302,1.06861,1.07164,1429,44.10000000000025,65.90000000000047
2023-09-08,1.07165,1.07438,1.06941,1.06974,1020,49.699999999999186,64.27142857142901
2023-09-10,1.07147,1.0728,1.07075,1.07225,415,20.499999999998852,58.84285714285755
2023-09-11,1.07226,1.07692,1.07154,1.07463,1428,53.800000000001624,57.264285714286245
2023-09-12,1.07462,1.07648,1.07055,1.07471,1437,59.30000000000213,60.30000000000059
2023-09-13,1.07472,1.07614,1.0711,1.07445,1426,50.400000000001555,61.09285714285785
2023-09-14,1.07446,1.07521,1.06318,1.06474,1419,120.29999999999984,61.85000000000059
2023-09-15,1.06476,1.06877,1.06443,1.06576,1015,43.400000000000105,58.50000000000053
2023-09-17,1.06588,1.06736,1.06578,1.06641,417,15.800000000001369,53.2214285714291
2023-09-18,1.06641,1.06986,1.06546,1.06826,1426,43.999999999999595,48.48571428571472
2023-09-19,1.06826,1.0718,1.06746,1.06795,1432,43.400000000000105,50.471428571429
2023-09-20,1.06794,1.07368,1.06167,1.06365,1431,120.10000000000076,57.05000000000056
2023-09-21,1.06366,1.06734,1.06246,1.06514,1437,48.799999999999955,54.27857142857191
2023-09-22,1.06514,1.06716,1.0615,1.06419,1020,56.59999999999998,55.01428571428609
2023-09-24,1.06513,1.06555,1.06424,1.0648,415,13.099999999999223,52.8000000000003
2023-09-25,1.06479,1.06531,1.05753,1.05858,1368,77.79999999999897,54.80714285714315
2023-09-26,1.05857,1.0609,1.05559,1.05619,1431,53.099999999999255,57.135714285714606
2023-09-27,1.05619,1.0574,1.0488,1.0504,1437,85.9999999999994,59.43571428571444
2023-09-28,1.0504,1.05827,1.0491,1.05754,1436,91.70000000000122,61.7500000000001
2023-09-29,1.05753,1.06169,1.05638,1.05694,1020,53.099999999999255,61.94285714285707
2023-10-01,1.05672,1.05721,1.05578,1.05698,417,14.300000000000423,54.371428571428545
2023-10-02,1.05697,1.05919,1.04638,1.04683,1435,128.09999999999988,60.42142857142853
2023-10-03,1.04683,1.04933,1.04483,1.04592,1432,45.000000000001705,62.507142857142846
2023-10-04,1.04593,1.05321,1.04514,1.0525,1437,80.70000000000022,65.12857142857146
2023-10-05,1.05249,1.05518,1.05,1.05423,1430,51.79999999999962,65.72857142857143
2023-10-06,1.05424,1.05999,1.04824,1.05828,1020,117.49999999999926,65.54285714285703
2023-10-08,1.05529,1.05742,1.05494,1.05521,420,24.800000000000377,63.828571428571344
2023-10-09,1.05522,1.05836,1.05194,1.05694,1437,64.1999999999987,64.3714285714284
2023-10-10,1.05693,1.06198,1.05542,1.06047,1433,65.59999999999899,68.12142857142838
2023-10-11,1.06047,1.06346,1.05806,1.06287,1434,54.00000000000071,66.42142857142849
2023-10-12,1.06285,1.06397,1.05257,1.05455,1439,114.00000000000077,70.77142857142861
2023-10-13,1.05453,1.05584,1.04954,1.05073,1020,62.99999999999972,69.12857142857148
2023-10-15,1.05083,1.05257,1.05025,1.05235,416,23.200000000000998,64.23571428571434
2023-10-16,1.05234,1.05627,1.05223,1.05498,1435,40.40000000000043,63.32857142857156
2023-10-17,1.05499,1.05948,1.05328,1.05754,1439,61.99999999999983,66.73571428571437
2023-10-18,1.05754,1.05941,1.05231,1.05338,1435,70.99999999999883,62.657142857142865
2023-10-19,1.05336,1.06163,1.05282,1.05759,1436,88.09999999999984,65.73571428571417
2023-10-20,1.0576,1.06035,1.05649,1.05927,1020,38.599999999999746,62.72857142857128
2023-10-22,1.0595,1.05968,1.05733,1.05751,416,23.499999999998522,60.70714285714262
2023-10-23,1.0575,1.06871,1.05714,1.06824,1436,115.7000000000008,60.57857142857131
2023-10-24,1.06825,1.06942,1.0583,1.0602,1436,111.20000000000019,66.74999999999986
2023-10-25,1.06019,1.06067,1.05414,1.05467,1437,65.29999999999924,66.82857142857132
2023-10-26,1.05467,1.05666,1.05221,1.05644,1436,44.49999999999843,65.32142857142843
2023-10-27,1.05644,1.0597,1.05354,1.05605,1020,61.60000000000165,65.86428571428564
