date,side,sweep_time,sweep_hour,asian_range_pips,reached_target,excursion_beyond_level_pips,excursion_beyond_entry_pips,excursion_pct_of_asian_range,minutes_sweep_to_turn,minutes_turn_to_target,n_pokes,reclaimed,minutes_sweep_to_reclaim,reclaim_price,excursion_at_reclaim_pips,max_adverse_after_reclaim_pips,retested_level_after_reclaim
2023-09-06,high,02:00,2,21.2,True,14.5,18.0,68.4,324,156.0,16,True,0.0,1.07308,3.7,18.0,True
2023-09-07,low,02:00,2,12.7,False,32.9,32.9,259.1,412,,3,True,1.0,1.07191,2.0,33.0,True
2023-09-08,high,02:00,2,26.1,True,4.7,4.5,18.0,12,265.0,1,True,6.0,1.07228,2.2,5.1,True
2023-09-11,high,02:00,2,18.1,False,31.3,30.0,172.9,503,,19,True,3.0,1.07272,3.1,32.1,True
2023-09-12,low,02:00,2,31.7,False,32.0,31.5,100.9,421,,4,True,5.0,1.07382,1.7,32.7,True
2023-09-13,low,02:00,2,20.2,False,33.6,32.0,166.3,391,,11,True,45.0,1.07448,9.8,33.8,True
2023-09-14,high,02:00,2,16.3,True,2.3,1.0,14.1,0,210.0,2,True,6.0,1.07445,2.3,2.7,True
2023-09-15,high,02:00,2,15.1,False,39.4,33.6,260.9,488,,3,True,397.0,1.06473,20.9,40.4,True
2023-09-18,high,02:01,2,12.7,True,4.1,4.1,32.3,16,40.0,2,True,5.0,1.06726,0.7,5.1,True
2023-09-19,low,02:00,2,15.8,True,5.7,3.9,36.1,77,193.0,5,True,2.0,1.06812,2.0,6.2,True
2023-09-20,low,02:00,2,11.6,True,5.2,4.6,44.8,0,18.0,1,True,2.0,1.06815,5.2,3.2,True
2023-09-21,high,02:52,2,33.6,False,23.1,21.0,68.8,468,,11,True,8.0,1.06482,4.3,25.2,True
2023-09-22,high,03:08,3,21.7,True,5.2,2.8,24.0,5,2.0,1,True,7.0,1.06273,5.2,,
2023-09-25,low,02:43,2,12.5,False,67.7,67.9,541.6,440,,4,True,0.0,1.06432,0.4,67.9,True
2023-09-26,low,02:39,2,13.6,True,8.4,9.1,61.8,36,48.0,3,True,0.0,1.0579,0.6,9.1,True
2023-09-27,high,03:04,3,16.1,True,2.0,2.7,12.4,29,102.0,3,True,0.0,1.05713,0.1,2.7,True
2023-09-28,low,02:37,2,17.3,True,7.7,8.5,44.5,16,26.0,1,True,0.0,1.04995,0.8,8.5,True
2023-09-29,high,02:06,2,24.8,False,34.2,33.4,137.9,226,,11,True,25.0,1.0582,6.9,34.9,True
2023-10-02,low,02:00,2,8.4,True,1.4,2.9,16.7,0,32.0,2,True,0.0,1.05638,1.4,2.9,True
2023-10-03,low,02:00,2,16.5,True,1.5,1.1,9.1,0,104.0,1,True,1.0,1.04648,1.5,2.0,True
2023-10-04,low,02:25,2,18.5,True,5.6,5.4,30.3,37,33.0,5,True,2.0,1.04575,1.2,6.1,True
2023-10-05,low,03:28,3,26.6,True,0.8,2.1,3.0,0,278.0,1,True,0.0,1.05035,0.8,2.1,True
2023-10-06,low,02:00,2,9.8,True,6.7,4.1,68.4,48,43.0,3,True,6.0,1.05382,4.1,6.8,True
2023-10-09,low,02:02,2,22.7,False,32.1,33.0,141.4,108,,7,True,0.0,1.05524,0.7,33.0,True
2023-10-10,low,02:00,2,17.6,True,11.8,10.8,67.0,78,55.0,3,True,3.0,1.05689,4.4,14.7,True
2023-10-11,low,02:00,2,13.0,True,2.1,1.6,16.2,0,47.0,3,True,2.0,1.06013,2.1,1.6,True
2023-10-12,high,02:00,2,9.1,True,10.7,8.0,117.6,43,78.0,2,True,24.0,1.06283,7.9,11.4,True
2023-10-13,high,02:00,2,13.5,True,0.4,3.5,3.0,0,55.0,1,True,0.0,1.05449,0.4,3.5,True
2023-10-16,high,02:00,2,10.1,False,29.7,24.9,294.1,528,,3,True,68.0,1.05252,12.5,30.2,True
2023-10-17,low,02:00,2,14.5,True,13.4,9.8,92.4,159,94.0,3,True,68.0,1.05465,12.2,13.7,True
2023-10-18,high,02:00,2,18.5,True,15.2,10.6,82.2,11,240.0,11,True,57.0,1.05776,15.2,9.1,True
2023-10-19,low,02:00,2,9.5,True,4.1,3.7,43.2,5,42.0,1,True,16.0,1.05352,4.1,3.3,True
2023-10-20,low,02:17,2,18.1,True,3.4,3.5,18.8,16,114.0,2,True,0.0,1.05684,0.2,3.5,True
2023-10-23,low,02:18,2,16.9,True,1.9,1.0,11.2,1,89.0,1,True,4.0,1.05736,1.9,1.7,True
2023-10-24,high,03:02,3,20.3,True,7.1,6.1,35.0,13,15.0,2,True,9.0,1.0687,3.9,7.2,True
2023-10-25,low,03:02,3,15.3,False,23.9,26.1,156.2,189,,11,True,0.0,1.05919,0.2,26.1,True
2023-10-26,low,02:04,2,27.7,False,19.3,18.1,69.7,386,,19,True,6.0,1.05431,1.8,21.0,True
2023-10-27,high,02:00,2,14.1,True,3.1,1.9,22.0,0,61.0,1,True,3.0,1.05654,3.1,1.3,True
2023-10-30,high,02:00,2,7.4,True,1.6,1.4,21.6,2,27.0,1,True,3.0,1.05657,1.6,1.4,True
2023-10-31,high,02:32,2,22.0,True,62.2,61.4,282.7,147,307.0,5,True,1.0,1.06117,1.3,63.1,True
2023-11-01,high,02:02,2,10.5,True,1.0,0.2,9.5,0,36.0,2,True,1.0,1.0576,1.0,1.4,True
2023-11-02,high,02:29,2,8.9,True,7.9,6.4,88.8,9,30.0,2,True,16.0,1.06002,7.9,4.4,True
2023-11-03,high,02:00,2,14.1,False,110.6,110.3,784.4,560,,8,True,2.0,1.0628,2.3,111.3,True
2023-11-06,high,02:00,2,15.3,False,18.7,16.7,122.2,99,,14,True,3.0,1.0737,2.3,19.2,True
2023-11-07,low,02:00,2,8.8,False,41.1,36.3,467.0,458,,2,True,112.0,1.07057,13.3,41.7,True
2023-11-08,low,02:00,2,12.9,True,27.0,22.3,209.3,218,313.0,8,True,467.0,1.0687,27.0,4.4,True
2023-11-09,low,02:16,2,12.8,True,22.4,22.0,175.0,247,208.0,10,True,1.0,1.07044,0.6,24.0,True
2023-11-10,low,02:00,2,8.3,True,10.7,8.9,128.9,33,47.0,3,True,43.0,1.06679,10.7,6.3,True
2023-11-13,high,02:00,2,8.0,True,12.3,10.6,153.8,156,147.0,11,True,76.0,1.06884,8.4,12.9,True
2023-11-14,high,02:04,2,7.7,False,161.8,162.2,2101.3,582,,5,True,0.0,1.07018,0.3,162.2,True
2023-11-15,low,02:09,2,16.3,True,23.4,23.8,143.6,156,225.0,8,True,0.0,1.08677,0.9,23.8,True
2023-11-16,high,04:00,4,25.8,False,39.7,38.8,153.9,392,,7,True,2.0,1.08556,1.7,39.9,True
2023-11-17,low,02:00,2,7.7,True,24.5,22.9,318.2,68,67.0,1,True,121.0,1.08493,24.5,4.1,True
2023-11-20,high,04:24,4,34.4,False,9.9,9.9,28.8,326,,7,True,1.0,1.09327,0.1,13.0,True
2023-11-21,low,04:30,4,22.1,False,20.7,20.6,93.7,449,,12,True,1.0,1.09442,0.6,21.9,True
2023-11-22,low,02:00,2,14.1,False,56.6,49.6,401.4,494,,8,True,27.0,1.09094,9.0,57.2,True
2023-11-23,high,02:00,2,17.2,True,24.6,21.6,143.0,90,353.0,4,True,75.0,1.09015,11.2,28.8,True
2023-11-24,high,02:37,2,15.3,False,35.0,35.3,228.8,448,,13,True,0.0,1.09099,0.1,35.3,True
2023-11-27,high,02:00,2,23.0,True,9.5,7.2,41.3,13,444.0,19,True,56.0,1.09495,9.5,6.9,True
2023-11-28,low,02:00,2,10.8,True,17.6,10.9,163.0,58,328.0,10,True,123.0,1.0953,17.6,7.6,True
2023-11-29,low,02:03,2,20.4,False,36.6,36.8,179.4,509,,1,True,0.0,1.09969,0.1,36.8,True
2023-11-30,low,02:30,2,15.3,False,74.8,74.1,488.9,437,,1,False,,,,,
2023-12-01,low,02:57,2,14.5,False,69.5,67.3,479.3,484,,6,True,9.0,1.08987,5.3,70.0,True
2023-12-04,low,02:02,2,19.3,False,62.5,64.6,323.8,521,,21,True,0.0,1.08686,0.2,64.6,True
2023-12-05,low,02:00,2,9.9,False,52.6,49.1,531.3,596,,6,True,120.0,1.08367,30.5,54.8,True
2023-12-06,low,02:00,2,11.7,True,15.4,7.7,131.6,329,85.0,12,True,47.0,1.07891,9.9,16.6,True
2023-12-07,low,02:00,2,13.1,True,2.8,2.7,21.4,0,25.0,1,True,2.0,1.0762,2.8,5.1,True
2023-12-08,low,02:00,2,17.8,False,59.1,56.4,332.0,391,,15,True,74.0,1.0784,9.7,60.4,True
2023-12-11,low,02:35,2,13.1,True,9.5,9.2,72.5,28,132.0,6,True,1.0,1.07619,0.9,10.6,True
2023-12-12,high,02:00,2,9.1,False,57.6,50.3,633.0,390,,2,True,454.0,1.07687,57.6,24.4,True
2023-12-13,low,02:00,2,11.9,True,11.1,7.8,93.3,228,162.0,12,True,29.0,1.07848,4.1,11.7,True
2023-12-14,low,02:41,2,29.9,True,5.4,5.6,18.1,24,176.0,3,True,0.0,1.08856,0.2,5.6,True
2023-12-15,low,03:15,3,21.9,False,80.2,75.6,366.2,519,,1,False,,,,,
2023-12-18,high,02:00,2,19.1,False,17.5,14.0,91.6,481,,9,True,210.0,1.09133,16.3,17.8,True
2023-12-19,high,02:08,2,14.1,False,58.4,59.5,414.2,526,,2,True,0.0,1.09278,0.3,59.5,True
2023-12-20,low,02:00,2,8.4,True,31.9,21.2,379.8,355,166.0,10,True,45.0,1.09663,15.2,32.4,True
2023-12-21,low,02:00,2,9.1,True,2.7,2.8,29.7,3,89.0,2,True,0.0,1.09452,1.7,2.8,True
2023-12-22,low,02:00,2,11.0,True,1.6,4.6,14.5,0,34.0,1,True,0.0,1.09984,1.6,4.6,True
2023-12-26,low,03:52,3,10.9,True,9.2,8.8,84.4,230,143.0,8,True,76.0,1.10179,8.1,9.4,True
2023-12-27,high,02:00,2,13.4,False,80.6,79.5,601.5,562,,4,True,38.0,1.10411,7.1,81.5,True
2023-12-28,high,02:33,2,12.8,True,3.1,1.3,24.2,1,40.0,1,True,2.0,1.1122,3.1,1.1,True
2023-12-29,low,03:40,3,20.5,False,21.2,21.3,103.4,438,,12,True,0.0,1.10638,1.0,21.3,True
2024-01-02,low,02:59,2,26.7,False,75.7,74.5,283.5,484,,4,True,1.0,1.10213,1.4,80.5,True
2024-01-03,high,02:31,2,17.6,True,3.0,3.1,17.0,40,62.0,5,True,0.0,1.09623,0.2,3.1,True
2024-01-04,high,02:00,2,14.6,False,41.5,40.5,284.2,181,,2,True,21.0,1.09301,7.2,42.0,True
2024-01-05,low,02:00,2,19.5,True,59.6,50.1,305.6,391,89.0,3,True,425.0,1.09385,59.6,13.6,True
2024-01-08,low,03:14,3,22.4,True,8.0,9.6,35.7,76,241.0,5,True,0.0,1.09322,0.7,9.6,True
2024-01-09,low,02:00,2,14.9,False,41.1,37.7,275.8,549,,2,True,6.0,1.09521,5.3,41.8,True
2024-01-10,low,02:00,2,9.9,True,1.6,2.5,16.2,11,23.0,3,True,0.0,1.0927,1.5,2.5,True
2024-01-11,high,02:00,2,9.8,True,2.0,1.3,20.4,12,52.0,3,True,3.0,1.09845,1.9,2.2,True
2024-01-12,low,02:03,2,12.8,True,36.6,35.7,285.9,358,127.0,7,True,64.0,1.09741,11.7,38.2,True
2024-01-15,low,04:36,4,18.1,False,15.9,15.9,87.8,45,,14,True,153.0,1.09512,15.9,13.1,True
2024-01-16,low,02:10,2,18.1,False,51.4,50.9,284.0,531,,4,True,20.0,1.09142,4.8,52.2,True
2024-01-17,low,02:00,2,19.7,False,20.2,20.4,102.5,534,,9,True,0.0,1.08649,2.4,20.4,True
2024-01-18,high,02:00,2,12.3,True,3.5,4.3,28.5,8,32.0,3,True,0.0,1.0902,1.2,4.3,True
2024-01-19,low,02:13,2,13.4,True,8.1,6.7,60.4,79,177.0,8,True,1.0,1.08764,1.7,8.3,True
2024-01-22,low,02:36,2,10.4,False,18.7,19.1,179.8,358,,5,True,0.0,1.08991,0.7,19.1,True
2024-01-23,high,02:00,2,22.0,True,17.6,4.6,80.0,15,212.0,2,True,100.0,1.08964,17.6,4.7,True
2024-01-24,high,02:05,2,14.6,False,66.3,65.8,454.1,445,,1,True,87.0,1.08647,14.1,67.6,True
2024-01-25,high,02:00,2,11.6,True,20.0,15.9,172.4,376,38.0,1,True,413.0,1.08794,20.0,9.0,True
2024-01-26,low,02:00,2,10.9,True,25.1,14.9,230.3,45,124.0,5,True,114.0,1.08389,25.1,4.8,True
2024-01-29,high,02:33,2,9.6,True,1.1,1.1,11.5,5,16.0,1,True,3.0,1.08488,0.3,1.2,True
2024-01-30,low,02:00,2,16.6,True,12.2,1.8,73.5,2,261.0,10,True,60.0,1.08294,12.2,13.2,True
2024-01-31,low,02:00,2,27.7,True,9.9,9.1,35.7,48,327.0,4,True,2.0,1.08169,1.0,10.9,True
2024-02-01,low,02:00,2,17.2,True,24.6,14.6,143.0,97,293.0,3,True,266.0,1.0805,24.6,1.7,True
2024-02-02,high,02:01,2,8.7,True,18.6,18.6,213.8,162,227.0,7,True,7.0,1.08783,2.1,19.1,True
2024-02-05,high,02:42,2,12.5,True,5.0,4.1,40.0,31,30.0,3,True,2.0,1.07801,2.1,6.0,True
2024-02-06,high,02:00,2,8.8,True,12.0,8.3,136.4,15,117.0,1,True,105.0,1.07495,12.0,2.1,True
2024-02-07,high,02:06,2,9.9,True,17.3,16.4,174.7,385,145.0,12,True,1.0,1.07661,0.9,17.7,True
2024-02-08,high,02:20,2,13.2,True,0.6,0.7,4.5,0,64.0,1,True,0.0,1.07882,0.6,0.7,True
2024-02-09,high,02:16,2,9.3,True,6.1,6.4,65.6,75,68.0,5,True,0.0,1.07783,0.1,6.4,True
2024-02-12,high,02:28,2,9.4,True,6.8,7.6,72.3,29,16.0,3,True,0.0,1.07979,0.2,7.6,True
2024-02-13,high,02:04,2,13.8,True,3.2,4.0,23.2,16,109.0,4,True,0.0,1.07736,0.3,4.0,True
2024-02-14,high,02:00,2,11.3,True,2.8,8.2,24.8,0,64.0,2,True,0.0,1.07091,2.8,8.2,True
2024-02-15,high,02:23,2,10.5,False,49.6,49.0,472.4,474,,9,True,16.0,1.07348,6.2,49.9,True
2024-02-16,high,02:26,2,8.8,True,13.9,13.8,158.0,265,99.0,11,True,3.0,1.07652,1.2,14.8,True
2024-02-19,high,02:11,2,13.2,True,1.4,1.3,10.6,8,128.0,3,True,4.0,1.07878,0.5,1.6,True
2024-02-20,high,02:00,2,9.7,False,67.5,65.8,695.9,453,,4,True,24.0,1.07706,3.6,68.1,True
2024-02-21,low,03:40,3,13.6,True,15.6,17.1,114.7,29,363.0,5,True,0.0,1.0807,0.1,17.1,True
2024-02-22,high,02:00,2,11.9,True,57.3,50.2,481.5,75,352.0,4,True,391.0,1.08286,57.3,6.8,True
2024-02-23,high,03:04,3,10.2,True,0.6,0.6,5.9,1,50.0,2,True,1.0,1.08307,0.6,1.7,True
2024-02-26,high,02:00,2,10.0,False,37.1,35.7,371.0,346,,1,False,,,,,
2024-02-27,high,02:11,2,9.9,True,10.6,10.5,107.1,95,83.0,5,True,49.0,1.08552,7.3,10.7,True
2024-02-28,low,02:00,2,12.9,False,35.2,27.1,272.9,157,,4,True,471.0,1.08328,35.2,6.8,True
2024-02-29,low,02:50,2,12.3,True,2.1,2.4,17.1,7,6.0,2,True,0.0,1.08283,0.2,2.4,True
2024-03-01,low,02:00,2,10.9,True,2.3,1.5,21.1,133,47.0,10,True,2.0,1.0812,2.2,3.4,True
2024-03-04,high,02:00,2,7.3,True,12.0,10.0,164.4,65,27.0,1,True,34.0,1.08457,6.9,12.1,True
2024-03-05,low,02:00,2,7.2,True,6.1,6.8,84.7,48,95.0,11,True,0.0,1.08482,0.7,6.8,True
2024-03-06,high,02:00,2,11.2,False,61.6,55.0,550.0,595,,1,False,,,,,
2024-03-07,low,02:40,2,11.9,True,25.8,25.4,216.8,374,42.0,14,True,8.0,1.0894,2.4,26.2,True
2024-03-08,low,02:19,2,8.6,True,25.9,25.2,301.2,371,0.0,1,True,2.0,1.09443,1.7,26.0,True
2024-03-11,high,02:27,2,8.8,True,2.3,2.2,26.1,56,85.0,2,True,1.0,1.09456,0.6,2.4,True
2024-03-12,high,02:00,2,11.4,True,1.2,2.0,10.5,34,50.0,2,True,0.0,1.09373,0.4,2.0,True
2024-03-13,high,02:11,2,8.6,True,1.2,0.6,14.0,4,10.0,1,True,1.0,1.093,0.8,1.8,True
2024-03-14,low,02:00,2,13.8,False,56.0,55.3,405.8,507,,16,True,4.0,1.09394,1.4,56.5,True
2024-03-15,high,02:00,2,7.1,False,19.5,20.4,274.6,192,,5,True,0.0,1.08792,0.4,20.4,True
2024-03-18,high,02:04,2,8.8,True,14.4,14.3,163.6,281,231.0,6,True,1.0,1.08916,0.1,14.5,True
2024-03-19,low,02:00,2,9.8,False,32.0,31.3,326.5,176,,1,False,,,,,
2024-03-20,high,02:10,2,8.9,True,0.9,0.6,10.1,4,47.0,1,True,5.0,1.08709,0.9,0.8,True
2024-03-21,high,02:01,2,6.3,True,3.7,3.1,58.7,9,29.0,1,True,14.0,1.09376,3.7,1.9,True
2024-03-22,low,02:00,2,34.6,False,25.4,26.7,73.4,599,,3,True,0.0,1.08324,1.7,26.7,True
2024-03-25,high,02:40,2,19.9,False,20.4,20.0,102.5,405,,6,True,1.0,1.08217,0.8,20.7,True
2024-03-26,high,02:00,2,9.6,True,18.9,14.1,196.9,216,300.0,4,True,40.0,1.08439,7.5,20.4,True
2024-03-27,high,02:00,2,10.3,True,8.2,9.0,79.6,141,155.0,7,True,0.0,1.083,1.4,9.0,True
2024-03-28,low,02:07,2,11.1,False,39.8,39.4,358.6,168,,2,True,1.0,1.0815,0.8,39.9,True
2024-03-29,low,02:52,2,11.2,True,5.8,3.6,51.8,7,149.0,5,True,43.0,1.07742,5.8,1.7,True
2024-04-01,low,02:00,2,14.0,False,53.8,54.4,384.3,592,,13,True,0.0,1.07853,0.3,54.4,True
2024-04-02,low,02:00,2,9.3,True,4.9,0.4,52.7,42,69.0,2,True,19.0,1.07297,4.6,5.1,True
2024-04-03,low,03:05,3,13.5,True,1.8,2.0,13.3,4,241.0,9,True,0.0,1.0766,0.2,2.0,True
2024-04-04,high,02:07,2,9.7,False,32.1,31.9,330.9,456,,4,True,23.0,1.08425,1.9,34.0,True
2024-04-05,low,02:12,2,20.6,True,0.9,0.6,4.4,3,135.0,2,True,1.0,1.08241,0.3,1.7,True
2024-04-08,low,04:57,4,20.2,True,2.2,1.8,10.9,10,266.0,4,True,2.0,1.08234,0.9,2.6,True
2024-04-09,low,02:52,2,9.5,True,5.0,4.8,52.6,73,84.0,6,True,9.0,1.08553,2.8,6.3,True
2024-04-10,low,02:03,2,7.9,True,3.2,2.9,40.5,34,111.0,3,True,16.0,1.08512,3.0,3.5,True
2024-04-11,low,02:06,2,10.6,True,11.8,11.0,111.3,52,71.0,2,True,13.0,1.0739,2.6,12.5,True
2024-04-12,low,02:00,2,12.8,False,92.7,85.6,724.2,502,,1,False,,,,,
2024-04-15,high,02:00,2,15.8,True,10.2,8.4,64.6,314,76.0,10,True,45.0,1.06516,9.9,13.5,True
2024-04-16,low,02:22,2,19.2,True,3.8,4.9,19.8,10,153.0,2,True,0.0,1.06072,0.6,4.9,True
2024-04-17,low,02:00,2,18.4,True,11.1,4.8,60.3,4,49.0,3,True,14.0,1.06176,11.1,3.5,True
2024-04-18,high,02:00,2,15.9,True,9.8,8.3,61.6,42,349.0,11,True,83.0,1.06801,9.8,7.9,True
2024-04-19,high,02:54,2,34.2,False,32.9,32.9,96.2,456,,2,True,27.0,1.0644,8.2,33.5,True
2024-04-22,low,03:39,3,17.9,False,28.8,29.9,160.9,355,,9,True,0.0,1.06538,0.3,29.9,True
2024-04-23,low,02:00,2,7.1,True,14.9,10.3,209.9,25,60.0,1,True,76.0,1.06543,14.9,4.3,True
2024-04-24,low,02:10,2,14.0,False,22.3,21.6,159.3,395,,3,True,26.0,1.07003,5.7,22.4,True
2024-04-25,high,02:00,2,11.8,True,31.5,28.4,266.9,390,2.0,1,True,391.0,1.07042,31.5,14.6,True
2024-04-26,high,02:09,2,10.6,True,23.6,24.9,222.6,153,191.0,10,True,0.0,1.07278,0.2,24.9,True
2024-04-29,high,02:00,2,13.8,True,8.8,4.2,63.8,13,149.0,9,True,33.0,1.07195,8.8,5.9,True
2024-04-30,low,02:00,2,15.2,True,12.7,9.0,83.6,21,161.0,4,True,53.0,1.07043,12.7,11.4,True
2024-05-01,low,02:00,2,11.3,True,6.4,6.0,56.6,54,95.0,3,True,1.0,1.06559,1.8,6.5,True
2024-05-02,high,02:13,2,13.8,True,7.4,6.3,53.6,87,42.0,3,True,26.0,1.07202,6.6,7.9,True
2024-05-03,high,04:04,4,15.0,False,73.1,71.9,487.3,267,,1,True,1.0,1.07392,2.3,73.2,True
2024-05-06,high,04:19,4,16.2,False,19.2,19.5,118.5,272,,10,True,0.0,1.07712,1.0,19.5,True
2024-05-07,low,02:00,2,16.1,True,6.5,3.5,40.4,33,366.0,9,True,44.0,1.07608,6.5,5.6,True
2024-05-08,low,03:52,3,16.1,True,3.0,2.9,18.6,9,373.0,4,True,1.0,1.07386,0.9,3.6,True
2024-05-09,low,02:03,2,9.2,True,18.4,19.3,200.0,342,48.0,2,True,0.0,1.07432,0.1,19.3,True
2024-05-10,high,02:12,2,9.4,True,0.7,0.6,7.4,0,36.0,1,True,1.0,1.07821,0.7,0.5,True
2024-05-13,high,02:00,2,7.3,False,33.7,32.6,461.6,454,,7,True,14.0,1.07725,2.6,34.3,True
2024-05-14,low,02:29,2,7.9,True,9.0,8.5,113.9,119,49.0,2,True,3.0,1.07851,1.5,9.8,True
2024-05-15,high,02:00,2,14.7,False,46.7,46.7,317.7,574,,15,True,1.0,1.08275,0.3,46.9,True
2024-05-16,low,02:00,2,13.5,False,27.0,25.9,200.0,487,,2,True,8.0,1.08821,3.1,27.7,True
2024-05-17,low,04:06,4,14.5,True,18.7,19.3,129.0,181,216.0,3,True,0.0,1.08549,0.5,19.3,True
2024-05-20,high,02:00,2,9.7,True,5.8,2.7,59.8,9,195.0,1,True,57.0,1.08779,5.8,2.9,True
2024-05-21,high,02:16,2,10.9,True,12.9,13.1,118.3,192,212.0,13,True,0.0,1.08616,0.1,13.1,True
2024-05-22,low,03:07,3,9.7,False,31.7,32.7,326.8,286,,5,True,0.0,1.08546,0.1,32.7,True
2024-05-23,low,02:02,2,9.3,True,9.5,11.0,102.2,86,2.0,2,True,0.0,1.08234,0.5,11.0,True
2024-05-24,high,02:14,2,8.1,False,42.1,41.5,519.8,558,,3,True,1.0,1.0813,1.6,42.8,True
2024-05-27,low,02:05,2,5.3,True,2.4,2.3,45.3,11,65.0,3,True,1.0,1.08474,0.3,3.2,True
2024-05-28,high,02:18,2,17.7,True,10.5,9.7,59.3,299,163.0,18,True,5.0,1.08772,1.5,11.8,True
2024-05-29,low,02:00,2,11.2,True,1.2,1.1,10.7,0,77.0,2,True,1.0,1.08466,1.2,1.2,True
2024-05-30,low,02:00,2,10.6,True,4.3,1.6,40.6,1,105.0,5,True,6.0,1.07947,4.3,4.3,True
2024-05-31,high,04:32,4,22.3,False,48.7,48.6,218.4,266,,1,False,,,,,
2024-06-03,low,02:12,2,9.4,True,2.6,3.2,27.7,22,26.0,4,True,0.0,1.08499,0.1,3.2,True
2024-06-04,low,02:00,2,10.9,False,46.1,44.0,422.9,353,,1,False,,,,,
2024-06-05,low,02:06,2,9.4,True,16.7,16.7,177.7,326,89.0,4,True,48.0,1.08767,4.5,16.8,True
2024-06-06,low,04:08,4,21.9,True,11.9,11.9,54.3,228,34.0,5,True,2.0,1.08742,0.5,12.3,True
2024-06-07,high,03:13,3,11.1,True,0.5,0.4,4.5,0,67.0,1,True,2.0,1.08975,0.5,0.8,True
2024-06-10,low,02:00,2,26.0,False,22.7,20.7,87.3,282,,10,True,42.0,1.07564,6.4,23.7,True
2024-06-11,high,02:09,2,7.8,True,4.4,3.7,56.4,43,28.0,5,True,2.0,1.07684,1.9,5.0,True
2024-06-12,high,02:00,2,8.6,False,108.9,109.3,1266.3,544,,3,True,0.0,1.07428,3.0,109.3,True
2024-06-13,low,02:00,2,11.9,True,3.1,4.3,26.1,53,54.0,4,True,0.0,1.0805,0.4,4.3,True
2024-06-14,low,02:00,2,9.6,False,67.7,62.6,705.2,472,,1,False,,,,,
2024-06-17,low,02:00,2,8.3,True,12.6,9.2,151.8,9,77.0,5,True,44.0,1.06996,12.6,5.2,True
2024-06-18,low,04:05,4,19.8,True,11.0,12.8,55.6,223,117.0,8,True,0.0,1.07227,0.1,12.8,True
2024-06-19,low,02:00,2,7.0,True,10.5,11.5,150.0,80,115.0,5,True,0.0,1.07363,0.3,11.5,True
2024-06-20,low,02:00,2,9.5,False,31.8,29.8,334.7,597,,1,False,,,,,
2024-06-21,high,02:00,2,14.2,True,3.0,3.7,21.1,10,58.0,3,True,0.0,1.07168,0.8,3.7,True
2024-06-24,high,02:00,2,9.9,False,52.7,48.9,532.3,489,,1,False,,,,,
2024-06-25,high,02:00,2,7.5,True,2.2,1.6,29.3,0,59.0,1,True,3.0,1.07383,2.2,1.3,True
2024-06-26,low,02:00,2,11.8,False,40.1,38.8,339.8,452,,1,False,,,,,
2024-06-27,high,02:00,2,15.3,False,34.1,32.2,222.9,456,,5,True,50.0,1.06913,6.6,35.1,True
2024-07-01,high,02:01,2,26.7,True,14.8,14.2,55.4,29,499.0,3,True,79.0,1.07612,14.8,10.8,True
2024-07-02,low,02:13,2,7.7,True,20.8,21.7,270.1,241,203.0,7,True,0.0,1.07317,0.1,21.7,True
2024-07-03,low,02:00,2,13.8,True,3.6,1.9,26.1,26,40.0,1,True,2.0,1.07408,2.6,4.0,True
2024-07-04,high,03:03,3,11.3,False,18.9,19.7,167.3,489,,8,True,0.0,1.07941,0.6,19.7,True
2024-07-05,high,02:38,2,14.3,True,15.8,15.0,110.5,352,0.0,9,True,6.0,1.08239,1.3,16.4,True
2024-07-08,low,02:08,2,17.3,True,4.4,4.6,25.4,19,80.0,1,True,0.0,1.08192,0.2,4.6,True
2024-07-09,low,03:45,3,14.1,False,13.8,14.7,97.9,449,,15,True,0.0,1.08201,0.2,14.7,True
2024-07-10,high,02:48,2,10.2,False,7.8,8.4,76.5,373,,8,True,0.0,1.08204,1.5,8.4,True
2024-07-11,low,02:47,2,7.5,True,0.3,0.8,4.0,0,73.0,2,True,0.0,1.0833,0.3,0.8,True
2024-07-12,low,02:54,2,11.0,True,1.7,1.8,15.5,19,39.0,4,True,0.0,1.08635,0.2,1.8,True
2024-07-15,high,02:13,2,12.3,False,26.6,26.4,216.3,534,,4,True,1.0,1.08948,0.4,27.4,True
2024-07-16,low,02:00,2,9.4,True,5.1,3.8,54.3,33,76.0,3,True,47.0,1.08898,5.1,3.5,True
2024-07-17,low,03:06,3,11.3,True,0.5,0.9,4.4,0,24.0,1,True,0.0,1.08959,0.5,0.9,True
2024-07-18,low,02:23,2,8.6,False,27.1,25.7,315.1,477,,14,True,27.0,1.09322,4.6,27.2,True
2024-07-19,low,02:05,2,14.0,False,10.2,10.0,72.9,170,,27,True,10.0,1.08873,2.2,11.2,True
2024-07-22,low,02:00,2,15.2,False,11.6,10.6,76.3,499,,18,True,6.0,1.08856,1.6,12.6,True
2024-07-23,low,02:05,2,9.7,False,43.2,43.6,445.4,532,,4,True,0.0,1.08874,0.6,43.6,True
2024-07-24,high,02:00,2,8.7,True,3.4,2.3,39.1,75,15.0,5,True,3.0,1.08502,2.3,3.5,True
2024-07-25,high,02:00,2,9.0,True,1.2,1.9,13.3,0,36.0,1,True,0.0,1.08432,1.2,1.9,True
