date,day_of_week,asian_high,asian_low,asian_range_pips,yday_high,yday_low,yday_open,yday_close,dby_high,dby_low,setup1_sell,setup1_buy,setup2_sell,setup2_buy,predicted_side_setup1,predicted_side_setup2,predicted_side,actual_side,actual_sweep_time,actual_sweep_hour,session_bucket,reached_yesterday_extreme,mixed_day,agree_day
2024-11-01,Friday,1.08885,1.08751,13.4,1.08885,1.08461,1.08477,1.0877,1.08713,1.08079,False,False,False,False,none,none,none,low,00:22,0,before_session,True,False,False
2024-11-04,Monday,1.09049,1.08767,28.2,1.09049,1.08699,1.08778,1.08974,1.09057,1.08317,False,False,False,False,none,none,none,high,06:35,6,after_session,False,False,False
2024-11-05,Tuesday,1.08797,1.0873,6.7,1.09147,1.08724,1.08973,1.08752,1.09049,1.08699,False,False,False,False,none,none,none,high,00:40,0,before_session,False,False,False
2024-11-06,Wednesday,1.08571,1.0719,138.1,1.09369,1.0719,1.08752,1.07775,1.09147,1.08724,False,True,False,False,low,none,low,low,01:30,1,in_session,False,False,True
2024-11-07,Thursday,1.07454,1.07129,32.5,1.07944,1.06824,1.07774,1.07377,1.09369,1.0719,False,False,False,False,none,none,none,high,00:49,0,before_session,False,False,False
2024-11-08,Friday,1.07913,1.07765,14.8,1.08247,1.07374,1.07378,1.07828,1.07944,1.06824,False,False,False,False,none,none,none,low,01:15,1,in_session,False,False,False
2024-11-11,Monday,1.07277,1.07078,19.9,1.07277,1.07075,1.07093,1.07138,1.07974,1.06868,False,True,False,False,low,none,low,low,02:23,2,in_session,False,False,True
2024-11-12,Tuesday,1.06598,1.06378,22.0,1.07221,1.06286,1.07141,1.0644,1.07277,1.07075,False,True,False,False,low,none,low,low,01:00,1,in_session,False,False,True
2024-11-13,Wednesday,1.06294,1.0612,17.4,1.06457,1.05951,1.0644,1.06177,1.07221,1.06286,False,True,False,False,low,none,low,low,00:17,0,before_session,True,False,True
2024-11-14,Thursday,1.05651,1.05451,20.0,1.0654,1.05451,1.06178,1.05484,1.06457,1.05951,False,True,False,False,low,none,low,low,00:03,0,before_session,False,False,True
2024-11-15,Friday,1.05459,1.05281,17.8,1.05825,1.0496,1.05485,1.05425,1.0654,1.05451,False,False,False,False,none,none,none,high,01:38,1,in_session,False,False,False
2024-11-18,Monday,1.05505,1.05302,20.3,1.05505,1.0528,1.0528,1.05407,1.0593,1.05163,True,False,False,False,high,none,high,high,03:24,3,in_session,False,False,True
2024-11-19,Tuesday,1.06007,1.05864,14.3,1.06071,1.05325,1.05406,1.0587,1.05505,1.0528,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2024-11-20,Wednesday,1.06039,1.05877,16.2,1.06097,1.05233,1.0587,1.05929,1.06071,1.05325,False,False,False,False,none,none,none,low,00:53,0,before_session,False,False,False
2024-11-21,Thursday,1.05548,1.05449,9.9,1.05954,1.05068,1.05929,1.05512,1.06097,1.05233,False,False,False,False,none,none,none,low,01:35,1,in_session,False,False,False
2024-11-22,Friday,1.04782,1.04671,11.1,1.05544,1.04622,1.05513,1.04747,1.05954,1.05068,False,True,False,False,low,none,low,low,00:18,0,before_session,False,False,True
2024-11-25,Monday,1.049,1.04741,15.9,1.05013,1.04618,1.04806,1.04791,1.04981,1.03325,False,True,False,False,low,none,low,low,02:05,2,in_session,True,False,True
2024-11-26,Tuesday,1.04904,1.04303,60.1,1.05303,1.0425,1.04792,1.04797,1.05013,1.04618,False,False,False,False,none,none,none,high,03:54,3,in_session,False,False,False
2024-11-27,Wednesday,1.04928,1.04773,15.5,1.05447,1.04571,1.04795,1.04786,1.05303,1.0425,False,False,False,False,none,none,none,low,00:18,0,before_session,True,False,False
2024-11-28,Thursday,1.05627,1.05473,15.4,1.05876,1.04744,1.04785,1.05546,1.05447,1.04571,False,False,False,False,none,none,none,low,01:01,1,in_session,False,False,False
2024-11-29,Friday,1.05767,1.05564,20.3,1.05767,1.05275,1.05547,1.05699,1.05876,1.04744,True,False,False,False,high,none,high,high,01:55,1,in_session,False,False,True
2024-12-02,Monday,1.05391,1.05189,20.2,1.05733,1.05189,1.05711,1.05233,1.05971,1.05414,False,True,False,False,low,none,low,low,00:16,0,before_session,False,False,True
2024-12-03,Tuesday,1.04971,1.04823,14.8,1.05382,1.04607,1.05233,1.04853,1.05733,1.05189,False,False,False,False,none,none,none,low,00:02,0,before_session,False,False,False
2024-12-04,Wednesday,1.05134,1.04879,25.5,1.0535,1.04807,1.04854,1.05107,1.05382,1.04607,False,False,False,False,none,none,none,high,00:18,0,before_session,True,False,False
2024-12-05,Thursday,1.05256,1.0509,16.6,1.05439,1.04723,1.05107,1.05182,1.0535,1.04807,True,False,False,False,high,none,high,high,00:22,0,before_session,False,False,True
2024-12-06,Friday,1.05803,1.05659,14.4,1.05896,1.05171,1.05181,1.05752,1.05439,1.04723,True,False,False,False,high,none,high,high,02:51,2,in_session,False,False,True
2024-12-09,Monday,1.0561,1.0532,29.0,1.05692,1.0532,1.05544,1.05346,1.06298,1.05423,True,False,False,False,high,none,high,high,02:55,2,in_session,False,False,True
2024-12-10,Tuesday,1.05614,1.05452,16.2,1.05944,1.05337,1.05347,1.05575,1.05692,1.0532,False,True,False,False,low,none,low,high,00:48,0,before_session,True,True,False
2024-12-11,Wednesday,1.05393,1.05204,18.9,1.0568,1.04984,1.05574,1.05245,1.05944,1.05337,False,True,False,False,low,none,low,low,02:09,2,in_session,False,False,True
2024-12-12,Thursday,1.0509,1.05009,8.1,1.05373,1.04802,1.05245,1.05089,1.0568,1.04984,False,False,False,False,none,none,none,high,00:00,0,before_session,True,False,False
2024-12-13,Friday,1.04808,1.04562,24.6,1.05308,1.04562,1.0509,1.04634,1.05373,1.04802,False,True,False,False,low,none,low,low,02:06,2,in_session,False,False,True
2024-12-16,Monday,1.05228,1.05097,13.1,1.05228,1.04847,1.04854,1.05159,1.05241,1.04531,True,False,False,False,high,none,high,low,02:53,2,in_session,True,True,False
2024-12-17,Tuesday,1.05299,1.05078,22.1,1.05343,1.04745,1.05159,1.05081,1.05228,1.04847,False,False,False,False,none,none,none,low,00:07,0,before_session,False,False,False
2024-12-18,Wednesday,1.05056,1.04955,10.1,1.05159,1.0479,1.05081,1.0503,1.05343,1.04745,False,False,False,False,none,none,none,high,01:04,1,in_session,True,False,False
2024-12-19,Thursday,1.03909,1.0371,19.9,1.05127,1.03439,1.05029,1.03789,1.05159,1.0479,False,False,False,False,none,none,none,high,02:02,2,in_session,False,False,False
2024-12-20,Friday,1.03675,1.03583,9.2,1.04222,1.03545,1.03789,1.03587,1.05127,1.03439,False,True,False,False,low,none,low,low,00:00,0,before_session,True,False,True
2024-12-23,Monday,1.04452,1.04268,18.4,1.04452,1.04268,1.04308,1.04429,1.04474,1.03429,False,True,False,False,low,none,low,low,02:42,2,in_session,False,False,True
2024-12-24,Tuesday,1.04086,1.03887,19.9,1.04443,1.03842,1.04429,1.03963,1.04452,1.04268,False,False,False,False,none,none,none,high,09:30,9,after_session,False,False,False
2024-12-26,Thursday,1.04042,1.03941,10.1,1.04083,1.0393,1.04037,1.03977,1.04106,1.03835,False,True,False,False,low,none,low,low,02:18,2,in_session,True,False,True
2024-12-27,Friday,1.04181,1.04065,11.6,1.04301,1.03905,1.03976,1.0409,1.04083,1.0393,False,False,False,False,none,none,none,low,02:43,2,in_session,True,False,False
2024-12-30,Monday,1.04308,1.04208,10.0,1.04346,1.04208,1.04247,1.04253,1.0444,1.04049,True,True,False,False,conflict,none,conflict,high,01:32,1,in_session,True,False,False
2024-12-31,Tuesday,1.04148,1.04022,12.6,1.04583,1.03717,1.04252,1.04041,1.04346,1.04208,False,False,False,False,none,none,none,low,01:18,1,in_session,False,False,False
2025-01-02,Thursday,1.03756,1.03442,31.4,1.03756,1.03442,1.03503,1.03692,1.04243,1.0344,False,False,False,False,none,none,none,low,05:31,5,after_session,False,False,False
2025-01-03,Friday,1.02745,1.02665,8.0,1.03723,1.02237,1.03693,1.02695,1.03756,1.03442,False,False,False,False,none,none,none,low,00:13,0,before_session,False,False,False
2025-01-06,Monday,1.03182,1.03012,17.0,1.03182,1.02932,1.03015,1.03151,1.03099,1.02646,True,False,False,False,high,none,high,high,02:28,2,in_session,False,False,True
2025-01-07,Tuesday,1.03943,1.03761,18.2,1.04367,1.03076,1.03151,1.03917,1.03182,1.02932,False,False,False,False,none,none,none,high,00:16,0,before_session,False,False,False
2025-01-08,Wednesday,1.03547,1.03452,9.5,1.04343,1.03388,1.03918,1.03512,1.04367,1.03076,False,True,False,False,low,none,low,high,00:28,0,before_session,True,True,False
2025-01-09,Thursday,1.03214,1.03056,15.8,1.03575,1.02731,1.03512,1.0309,1.04343,1.03388,False,False,False,False,none,none,none,low,00:56,0,before_session,False,False,False
2025-01-10,Friday,1.03044,1.02935,10.9,1.0319,1.02836,1.03089,1.0295,1.03575,1.02731,False,True,False,False,low,none,low,low,00:31,0,before_session,False,False,True
2025-01-13,Monday,1.02499,1.02076,42.3,1.02499,1.02076,1.02357,1.02117,1.03118,1.02127,False,True,False,False,low,none,low,low,02:28,2,in_session,False,False,True
2025-01-14,Tuesday,1.02552,1.02384,16.8,1.02774,1.01772,1.02116,1.02502,1.02499,1.02076,False,False,False,False,none,none,none,high,02:00,2,in_session,False,False,False
2025-01-15,Wednesday,1.03048,1.02953,9.5,1.03086,1.02394,1.02501,1.03023,1.02774,1.01772,True,False,False,False,high,none,high,high,00:25,0,before_session,False,False,True
2025-01-16,Thursday,1.02995,1.02845,15.0,1.03544,1.0259,1.03022,1.02869,1.03086,1.02394,False,False,False,False,none,none,none,low,00:16,0,before_session,False,False,False
2025-01-17,Friday,1.03093,1.02918,17.5,1.03149,1.02604,1.0287,1.02936,1.03544,1.0259,False,False,False,False,none,none,none,low,00:21,0,before_session,True,False,False
2025-01-20,Monday,1.03071,1.02791,28.0,1.03071,1.02663,1.02792,1.03042,1.03306,1.02652,True,False,False,False,high,none,high,high,01:32,1,in_session,False,False,True
2025-01-21,Tuesday,1.04008,1.03556,45.2,1.04343,1.02994,1.03043,1.03897,1.03071,1.02663,False,False,False,False,none,none,none,low,03:39,3,in_session,False,False,False
2025-01-22,Wednesday,1.04231,1.04061,17.0,1.04353,1.0342,1.03897,1.04171,1.04343,1.02994,True,False,False,False,high,none,high,low,01:19,1,in_session,True,True,False
2025-01-23,Thursday,1.04158,1.03967,19.1,1.04573,1.03967,1.0417,1.04107,1.04353,1.0342,False,True,False,False,low,none,low,low,02:10,2,in_session,False,False,True
2025-01-24,Friday,1.04537,1.04115,42.2,1.04537,1.03719,1.04107,1.04472,1.04573,1.03967,True,False,False,False,high,none,high,high,01:12,1,in_session,False,False,True
2025-01-27,Monday,1.04787,1.04588,19.9,1.04851,1.04588,1.04763,1.04632,1.05213,1.04436,True,True,False,False,conflict,none,conflict,low,00:08,0,before_session,True,False,False
2025-01-28,Tuesday,1.04564,1.04244,32.0,1.0533,1.04244,1.04632,1.04335,1.04851,1.04588,False,True,False,False,low,none,low,low,03:55,3,in_session,False,False,True
2025-01-29,Wednesday,1.04424,1.04256,16.8,1.04442,1.04137,1.04335,1.04384,1.0533,1.04244,False,True,False,False,low,none,low,high,01:00,1,in_session,True,True,False
2025-01-30,Thursday,1.04276,1.04175,10.1,1.04434,1.03822,1.04383,1.04189,1.04442,1.04137,False,False,False,False,none,none,none,low,01:13,1,in_session,True,False,False
2025-01-31,Friday,1.03948,1.03768,18.0,1.04677,1.03768,1.04188,1.03873,1.04434,1.03822,False,True,False,False,low,none,low,high,01:49,1,in_session,True,True,False
2025-02-03,Monday,1.0252,1.0212,40.0,1.02698,1.02103,1.02327,1.02264,1.0434,1.03496,False,False,True,False,none,high,high,high,04:30,4,in_session,False,False,True
2025-02-04,Tuesday,1.03238,1.03057,18.1,1.03503,1.02126,1.02266,1.03057,1.02698,1.02103,False,False,False,False,none,none,none,low,00:00,0,before_session,True,False,False
2025-02-05,Wednesday,1.03864,1.0372,14.4,1.03874,1.02721,1.03056,1.03784,1.03503,1.02126,True,False,False,False,high,none,high,high,01:19,1,in_session,False,False,True
2025-02-06,Thursday,1.04053,1.03852,20.1,1.04424,1.03732,1.03784,1.03869,1.03874,1.02721,False,True,False,False,low,none,low,low,02:13,2,in_session,False,False,True
2025-02-07,Friday,1.03867,1.03741,12.6,1.03964,1.03523,1.03868,1.0381,1.04424,1.03732,True,False,False,False,high,none,high,low,00:52,0,before_session,True,True,False
2025-02-10,Monday,1.03158,1.02985,17.3,1.03183,1.02839,1.02918,1.03132,1.04124,1.03049,True,False,False,False,high,none,high,high,00:09,0,before_session,False,False,True
2025-02-11,Tuesday,1.03045,1.02919,12.6,1.03363,1.02919,1.03134,1.0304,1.03183,1.02839,False,False,False,False,none,none,none,high,00:05,0,before_session,False,False,False
2025-02-12,Wednesday,1.03677,1.03537,14.0,1.03813,1.02998,1.03041,1.03561,1.03363,1.02919,False,False,False,False,none,none,none,high,02:50,2,in_session,False,False,False
2025-02-13,Thursday,1.04353,1.03871,48.2,1.04353,1.03168,1.03561,1.04344,1.03813,1.02998,True,False,False,False,high,none,high,high,00:00,0,before_session,False,False,True
2025-02-14,Friday,1.04667,1.04536,13.1,1.04685,1.03727,1.04345,1.04547,1.04353,1.03168,True,False,False,False,high,none,high,low,00:03,0,before_session,True,True,False
2025-02-17,Monday,1.05062,1.0489,17.2,1.05062,1.04847,1.04858,1.04954,1.0514,1.0447,False,True,False,False,low,none,low,low,00:32,0,before_session,False,False,True
2025-02-18,Tuesday,1.04753,1.04552,20.1,1.04981,1.04552,1.04956,1.0457,1.05062,1.04847,False,True,False,False,low,none,low,low,00:13,0,before_session,False,False,True
2025-02-19,Wednesday,1.0453,1.04409,12.1,1.04692,1.0435,1.0457,1.04523,1.04981,1.04552,False,True,False,False,low,none,low,high,00:39,0,before_session,True,True,False
2025-02-20,Thursday,1.04375,1.04185,19.0,1.04613,1.04009,1.04522,1.04302,1.04692,1.0435,False,False,False,False,none,none,none,high,03:05,3,in_session,False,False,False
2025-02-21,Friday,1.05047,1.04843,20.4,1.05054,1.04233,1.043,1.04988,1.04613,1.04009,False,False,False,False,none,none,none,low,03:15,3,in_session,False,False,False
2025-02-24,Monday,1.05282,1.05021,26.1,1.05282,1.04618,1.04706,1.05154,1.05005,1.04492,False,False,False,False,none,none,none,low,01:46,1,in_session,False,False,False
2025-02-25,Tuesday,1.04771,1.04605,16.6,1.05196,1.04527,1.05152,1.0473,1.05282,1.04618,False,False,False,False,none,none,none,high,00:41,0,before_session,False,False,False
2025-02-26,Wednesday,1.05235,1.04966,26.9,1.0525,1.0456,1.04731,1.04971,1.05196,1.04527,False,False,False,False,none,none,none,low,00:00,0,before_session,False,False,False
2025-02-27,Thursday,1.04831,1.04589,24.2,1.05287,1.04589,1.0497,1.04626,1.0525,1.0456,False,False,False,False,none,none,none,high,04:53,4,in_session,True,False,False
2025-02-28,Friday,1.04042,1.03802,24.0,1.04893,1.03802,1.04628,1.03864,1.05287,1.04589,False,False,False,False,none,none,none,high,04:00,4,in_session,False,False,False
2025-03-03,Monday,1.04231,1.04074,15.7,1.04231,1.03992,1.04032,1.04177,1.04198,1.03597,True,True,False,False,conflict,none,conflict,low,01:45,1,in_session,True,False,False
2025-03-04,Tuesday,1.04959,1.0471,24.9,1.05036,1.03883,1.04175,1.04778,1.04231,1.03992,True,False,False,False,high,none,high,low,00:01,0,before_session,True,True,False
2025-03-05,Wednesday,1.06274,1.06018,25.6,1.06369,1.04708,1.04778,1.06189,1.05036,1.03883,True,False,False,False,high,none,high,high,00:53,0,before_session,False,False,True
2025-03-06,Thursday,1.082,1.0784,36.0,1.082,1.06186,1.06188,1.08033,1.06369,1.04708,True,False,False,False,high,none,high,high,02:43,2,in_session,False,False,True
2025-03-07,Friday,1.08146,1.0781,33.6,1.08534,1.07655,1.08035,1.08128,1.082,1.06186,True,False,False,False,high,none,high,high,00:41,0,before_session,False,False,True
2025-03-10,Monday,1.08711,1.083,41.1,1.08711,1.08269,1.08312,1.08306,1.08884,1.08075,False,True,False,False,low,none,low,low,00:00,0,before_session,True,False,True
2025-03-11,Tuesday,1.08615,1.08435,18.0,1.08744,1.08051,1.08303,1.08543,1.08711,1.08269,True,False,False,False,high,none,high,low,00:20,0,before_session,True,True,False
2025-03-12,Wednesday,1.09151,1.08957,19.4,1.09471,1.08354,1.08543,1.08988,1.08744,1.08051,False,False,False,False,none,none,none,low,00:11,0,before_session,False,False,False
2025-03-13,Thursday,1.0897,1.08816,15.4,1.09314,1.08755,1.08987,1.08933,1.09471,1.08354,False,True,False,False,low,none,low,low,00:19,0,before_session,False,False,True
2025-03-14,Friday,1.08493,1.08341,15.2,1.08933,1.08222,1.08933,1.08407,1.09314,1.08755,False,False,False,False,none,none,none,high,00:55,0,before_session,False,False,False
2025-03-17,Monday,1.08936,1.08741,19.5,1.08936,1.08741,1.08766,1.08818,1.09125,1.08304,True,True,False,False,conflict,none,conflict,low,00:35,0,before_session,True,False,False
2025-03-18,Tuesday,1.09189,1.09062,12.7,1.09297,1.08685,1.0882,1.09108,1.08936,1.08741,True,False,False,False,high,none,high,low,01:18,1,in_session,True,True,False
2025-03-19,Wednesday,1.09449,1.09279,17.0,1.09545,1.08924,1.09106,1.09298,1.09297,1.08685,False,True,False,False,low,none,low,low,01:08,1,in_session,False,False,True
2025-03-20,Thursday,1.09171,1.09003,16.8,1.0936,1.08603,1.09296,1.09031,1.09545,1.08924,False,True,False,False,low,none,low,low,00:01,0,before_session,False,False,True
2025-03-21,Friday,1.08555,1.08274,28.1,1.09032,1.08145,1.09032,1.08301,1.0936,1.08603,False,False,False,False,none,none,none,low,00:10,0,before_session,False,False,False
2025-03-24,Monday,1.08374,1.08169,20.5,1.08398,1.08115,1.0813,1.08227,1.08611,1.0797,True,False,False,False,high,none,high,high,01:22,1,in_session,True,False,True
2025-03-25,Tuesday,1.08087,1.0794,14.7,1.08579,1.07813,1.08225,1.08032,1.08398,1.08115,False,True,False,False,low,none,low,low,01:49,1,in_session,False,False,True
2025-03-26,Wednesday,1.0797,1.07777,19.3,1.083,1.07767,1.08031,1.07841,1.08579,1.07813,False,False,False,False,none,none,none,high,03:52,3,in_session,True,False,False
2025-03-27,Thursday,1.07869,1.0755,31.9,1.08025,1.07328,1.07839,1.07803,1.083,1.07767,False,False,False,False,none,none,none,low,02:33,2,in_session,True,False,False
2025-03-28,Friday,1.07987,1.07845,14.2,1.0821,1.0754,1.07802,1.07884,1.08025,1.07328,False,False,False,False,none,none,none,low,01:36,1,in_session,True,False,False
2025-03-31,Monday,1.08458,1.0823,22.8,1.08458,1.08049,1.08228,1.08327,1.08447,1.07644,True,False,False,False,high,none,high,high,03:06,3,in_session,True,False,True
2025-04-01,Tuesday,1.08281,1.08168,11.3,1.08492,1.07838,1.08328,1.08265,1.08458,1.08049,False,False,False,False,none,none,none,high,00:03,0,before_session,True,False,False
2025-04-02,Wednesday,1.08017,1.07869,14.8,1.08299,1.07782,1.08266,1.07955,1.08492,1.07838,False,False,False,False,none,none,none,low,01:04,1,in_session,True,False,False
2025-04-03,Thursday,1.09244,1.08795,44.9,1.09244,1.078,1.07955,1.09147,1.08299,1.07782,True,False,False,False,high,none,high,high,01:22,1,in_session,False,False,True
2025-04-04,Friday,1.10984,1.10364,62.0,1.11462,1.09053,1.09148,1.10933,1.09244,1.078,False,False,False,False,none,none,none,high,01:09,1,in_session,False,False,False
2025-04-07,Monday,1.09837,1.09198,63.9,1.10006,1.08792,1.08894,1.09502,1.11076,1.09242,True,False,False,False,high,none,high,high,00:50,0,before_session,False,False,True
2025-04-08,Tuesday,1.09802,1.09146,65.6,1.10498,1.09007,1.09501,1.09633,1.10006,1.08792,False,False,False,False,none,none,none,high,02:09,2,in_session,True,False,False
2025-04-09,Wednesday,1.10397,1.09709,68.8,1.10397,1.08886,1.09632,1.10193,1.10498,1.09007,True,False,False,False,high,none,high,high,00:09,0,before_session,False,False,True
2025-04-10,Thursday,1.09891,1.09499,39.2,1.10948,1.09132,1.10192,1.09814,1.10397,1.08886,False,False,False,False,none,none,none,high,01:29,1,in_session,False,False,False
2025-04-11,Friday,1.13852,1.1251,134.2,1.13852,1.09624,1.09813,1.13407,1.10948,1.09132,True,False,False,False,high,none,high,low,02:38,2,in_session,True,True,False
2025-04-14,Monday,1.14087,1.13407,68.0,1.14087,1.13108,1.13108,1.13714,1.14736,1.12466,True,False,False,False,high,none,high,high,02:33,2,in_session,True,False,True
2025-04-15,Tuesday,1.13528,1.13157,37.1,1.14244,1.12956,1.13721,1.13474,1.14087,1.13108,False,False,False,False,none,none,none,high,00:24,0,before_session,True,False,False
2025-04-16,Wednesday,1.13433,1.12925,50.8,1.13789,1.12639,1.1347,1.1343,1.14244,1.12956,True,False,False,False,high,none,high,high,00:00,0,before_session,False,False,True
2025-04-17,Thursday,1.13967,1.13551,41.6,1.14127,1.13326,1.13431,1.1364,1.13789,1.12639,False,False,False,False,none,none,none,low,01:35,1,in_session,False,False,False
2025-04-18,Friday,1.13853,1.13637,21.6,1.13884,1.13349,1.13639,1.13733,1.14127,1.13326,False,False,False,False,none,none,none,low,02:58,2,in_session,True,False,False
2025-04-21,Monday,1.15319,1.14488,83.1,1.15319,1.13925,1.13946,1.15148,1.13972,1.13578,True,False,False,False,high,none,high,high,01:31,1,in_session,False,False,True
2025-04-22,Tuesday,1.15406,1.14818,58.8,1.15729,1.14815,1.15149,1.15346,1.15319,1.13925,False,False,False,False,none,none,none,high,01:28,1,in_session,True,False,False
2025-04-23,Wednesday,1.14152,1.1349,66.2,1.1547,1.13077,1.15348,1.13789,1.15729,1.14815,False,False,False,False,none,none,none,high,05:00,5,after_session,False,False,False
2025-04-24,Thursday,1.13574,1.13212,36.2,1.14399,1.13102,1.13788,1.13379,1.1547,1.13077,False,False,False,False,none,none,none,high,03:00,3,in_session,False,False,False
2025-04-25,Friday,1.13725,1.13249,47.6,1.13975,1.13249,1.1338,1.13258,1.14399,1.13102,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2025-04-28,Monday,1.13664,1.13432,23.2,1.13664,1.13398,1.13636,1.13561,1.13885,1.13155,True,True,False,False,conflict,none,conflict,high,00:50,0,before_session,True,False,False
2025-04-29,Tuesday,1.14199,1.13863,33.6,1.14248,1.13292,1.13556,1.13903,1.13664,1.13398,False,False,False,False,none,none,none,low,00:33,0,before_session,False,False,False
2025-04-30,Wednesday,1.13951,1.13547,40.4,1.14186,1.13547,1.13904,1.13685,1.14248,1.13292,False,False,False,False,none,none,none,high,02:39,2,in_session,True,False,False
2025-05-01,Thursday,1.13291,1.12997,29.4,1.13994,1.12997,1.13685,1.13118,1.14186,1.13547,False,True,False,False,low,none,low,low,01:01,1,in_session,False,False,True
2025-05-02,Friday,1.13153,1.1274,41.3,1.13409,1.12657,1.13119,1.13126,1.13994,1.12997,False,False,False,False,none,none,none,high,02:05,2,in_session,False,False,False
2025-05-05,Monday,1.13466,1.1314,32.6,1.13466,1.12905,1.12987,1.13321,1.13808,1.12922,True,False,False,False,high,none,high,high,01:15,1,in_session,False,False,True
2025-05-06,Tuesday,1.13172,1.12797,37.5,1.13646,1.12797,1.13321,1.13149,1.13466,1.12905,False,False,False,False,none,none,none,high,00:02,0,before_session,False,False,False
2025-05-07,Wednesday,1.13514,1.13248,26.6,1.13808,1.13051,1.13148,1.13455,1.13646,1.12797,False,False,False,False,none,none,none,high,01:11,1,in_session,False,False,False
2025-05-08,Thursday,1.13361,1.13019,34.2,1.1378,1.12917,1.13456,1.1327,1.13808,1.13051,False,True,False,False,low,none,low,low,01:12,1,in_session,False,False,True
2025-05-09,Friday,1.12332,1.11964,36.8,1.13308,1.11964,1.13271,1.12223,1.1378,1.12917,False,False,False,False,none,none,none,high,01:56,1,in_session,False,False,False
2025-05-12,Monday,1.12426,1.12223,20.3,1.12426,1.119,1.119,1.12328,1.12928,1.1218,False,True,False,False,low,none,low,low,01:12,1,in_session,False,False,True
2025-05-13,Tuesday,1.11168,1.10948,22.0,1.12355,1.10651,1.12327,1.11161,1.12426,1.119,False,False,False,False,none,none,none,high,00:03,0,before_session,False,False,False
2025-05-14,Wednesday,1.11976,1.1182,15.6,1.11976,1.10968,1.11163,1.11952,1.12355,1.10651,True,False,False,False,high,none,high,high,00:00,0,before_session,False,False,True
2025-05-15,Thursday,1.12012,1.11758,25.4,1.12655,1.11645,1.11952,1.11965,1.11976,1.10968,False,False,False,False,none,none,none,high,02:21,2,in_session,False,False,False
2025-05-16,Friday,1.12086,1.11902,18.4,1.12279,1.117,1.11965,1.12002,1.12655,1.11645,False,False,False,False,none,none,none,high,01:05,1,in_session,True,False,False
2025-05-19,Monday,1.11988,1.11721,26.7,1.11988,1.11711,1.11749,1.1181,1.12195,1.11308,True,False,False,False,high,none,high,high,02:16,2,in_session,False,False,True
2025-05-20,Tuesday,1.12512,1.12178,33.4,1.12879,1.11761,1.11809,1.12449,1.11988,1.11711,False,False,False,False,none,none,none,high,01:19,1,in_session,False,False,False
2025-05-21,Wednesday,1.13398,1.12866,53.2,1.13398,1.12235,1.12448,1.1334,1.12879,1.11761,True,False,False,False,high,none,high,high,02:15,2,in_session,False,False,True
2025-05-22,Thursday,1.13448,1.13172,27.6,1.13628,1.13107,1.13339,1.1333,1.13398,1.12235,False,True,False,False,low,none,low,low,03:10,3,in_session,False,False,True
2025-05-23,Friday,1.13186,1.12787,39.9,1.13417,1.12558,1.1333,1.13112,1.13628,1.13107,True,False,False,False,high,none,high,high,00:36,0,before_session,False,False,True
2025-05-26,Monday,1.14185,1.13743,44.2,1.14185,1.13585,1.13617,1.14114,1.13754,1.12973,False,False,False,False,none,none,none,low,07:57,7,after_session,False,False,False
2025-05-27,Tuesday,1.14071,1.13878,19.3,1.14183,1.13688,1.14114,1.13934,1.14185,1.13585,False,True,False,False,low,none,low,low,00:34,0,before_session,False,False,True
2025-05-28,Wednesday,1.13454,1.13004,45.0,1.13977,1.13004,1.13935,1.13072,1.14183,1.13688,False,True,False,False,low,none,low,low,01:19,1,in_session,False,False,True
2025-05-29,Thursday,1.12568,1.1223,33.8,1.13406,1.12103,1.13072,1.12484,1.13977,1.13004,False,False,False,False,none,none,none,high,02:15,2,in_session,False,False,False
2025-05-30,Friday,1.13897,1.13456,44.1,1.13897,1.12309,1.12484,1.13494,1.13406,1.12103,False,False,False,False,none,none,none,low,00:57,0,before_session,False,False,False
2025-06-02,Monday,1.13819,1.13524,29.5,1.13819,1.13435,1.13439,1.13616,1.13669,1.13123,True,False,False,False,high,none,high,high,02:02,2,in_session,False,False,True
2025-06-03,Tuesday,1.14544,1.14158,38.6,1.14544,1.13596,1.13617,1.14196,1.13819,1.13435,False,False,False,False,none,none,none,low,01:27,1,in_session,False,False,False
2025-06-04,Wednesday,1.13931,1.13654,27.7,1.14322,1.13639,1.14196,1.13676,1.14544,1.13596,False,True,False,False,low,none,low,low,00:51,0,before_session,True,False,True
2025-06-05,Thursday,1.14347,1.14087,26.0,1.14347,1.13568,1.13677,1.14104,1.14322,1.13639,False,False,False,False,none,none,none,low,00:01,0,before_session,True,False,False
2025-06-06,Friday,1.14572,1.14328,24.4,1.14948,1.14045,1.14103,1.14401,1.14347,1.13568,False,False,False,False,none,none,none,low,01:22,1,in_session,False,False,False
2025-06-09,Monday,1.14253,1.13927,32.6,1.14253,1.13903,1.13952,1.14119,1.14424,1.13715,True,False,False,False,high,none,high,high,02:46,2,in_session,True,False,True
2025-06-10,Tuesday,1.14355,1.13859,49.6,1.14391,1.13859,1.14118,1.14029,1.14253,1.13903,False,True,False,False,low,none,low,low,03:07,3,in_session,True,False,True
2025-06-11,Wednesday,1.14387,1.14061,32.6,1.14475,1.13729,1.14029,1.14161,1.14391,1.13859,False,False,False,False,none,none,none,low,03:10,3,in_session,True,False,False
