entry_bar,outcome,r_multiple,risk_pips
1771240,OPEN,0.0,11.4
1772352,LOSS,-1.0,4.4
1772542,LOSS,-1.0,8.4
1772687,LOSS,-1.0,20.6
1772832,LOSS,-1.0,10.6
1773814,LOSS,-1.0,5.3
1774069,LOSS,-1.0,3.1
1774124,WIN,0.527,9.1
1778226,LOSS,-1.0,5.4
1778421,OPEN,0.0,9.4
1779460,WIN,1.778,4.5
1780899,LOSS,-1.0,4.0
1781009,LOSS,-1.0,4.7
1781044,LOSS,-1.0,0.7
1781109,LOSS,-1.0,6.2
1781219,LOSS,-1.0,7.6
1781279,OPEN,0.0,10.0
1782419,LOSS,-1.0,4.5
1782484,LOSS,-1.0,6.4
1782599,LOSS,-1.0,4.3
1782754,OPEN,0.0,8.1
1783785,WIN,1.931,8.7
1785219,WIN,0.908,9.8
1788079,LOSS,-1.0,3.9
1788174,OPEN,0.0,15.3
1796675,LOSS,-1.0,3.4
1796720,WIN,0.0,11.6
1799604,LOSS,-1.0,8.0
1799709,LOSS,-1.0,9.2
1799959,LOSS,-1.0,4.3
1800029,LOSS,-1.0,7.1
1800064,OPEN,0.0,4.6
1801077,LOSS,-1.0,4.8
1801222,LOSS,-1.0,3.8
1801312,WIN,5.283,5.3
1805602,LOSS,-1.0,5.4
1805662,WIN,0.687,15.0
1806916,WIN,0.214,8.4
