date,side,direction,leg_extreme,stop_level,leg_range_pips,outcome,max_retrace_pct,leg_extreme_bar,window_end,target,bucket
2025-08-15,high,short,1.16804,1.16887,8.3,LOSS,125.3,1669293,1669594,1.16467,>100% (stop)
2025-08-18,low,long,1.17033,1.16933,10.0,LOSS,231.0,1670552,1671033,1.17106,>100% (stop)
2025-08-19,high,short,1.16789,1.16928,13.9,OPEN,20.9,1672256,1672467,1.1639,0-25%
2025-08-20,high,short,1.16231,1.16395,16.4,LOSS,112.8,1673342,1673898,1.16221,>100% (stop)
2025-08-21,low,long,1.16613,1.16415,19.8,WIN,51.5,1674869,1675335,1.16516,50-75%
2025-08-22,low,long,1.15938,1.1584,9.8,WIN,70.4,1676204,1676760,1.16164,50-75%
2025-08-25,high,short,1.16945,1.17076,13.1,LOSS,100.0,1677747,1678198,1.16935,75-100%
2025-08-26,low,long,1.16474,1.16021,45.3,WIN,23.0,1679321,1679637,1.166,0-25%
2025-08-27,low,long,1.16239,1.16119,12.0,LOSS,112.5,1680535,1681076,1.16415,>100% (stop)
2025-08-28,low,long,1.16449,1.16405,4.4,LOSS,145.5,1681959,1682515,1.16546,>100% (stop)
2025-08-29,high,short,1.16649,1.16901,25.2,WIN,18.3,1683632,1683948,1.1656,0-25%
2025-09-01,high,short,1.17179,1.17362,18.3,OPEN,60.7,1685048,1685379,1.16879,50-75%
2025-09-02,low,long,1.16531,1.16267,26.4,LOSS,104.5,1686589,1686800,1.17156,>100% (stop)
2025-09-03,high,short,1.16081,1.16344,26.3,LOSS,117.9,1687749,1688230,1.1623,>100% (stop)
2025-09-04,low,long,1.16584,1.16439,14.5,LOSS,114.5,1689213,1689664,1.16694,>100% (stop)
2025-09-05,high,short,1.16649,1.16697,4.8,LOSS,139.6,1690541,1691097,1.16522,>100% (stop)
2025-09-08,high,short,1.17118,1.17208,9.0,LOSS,166.7,1691994,1692535,1.17046,>100% (stop)
2025-09-09,high,short,1.1756,1.17772,21.2,WIN,57.1,1693446,1693972,1.17634,50-75%
2025-09-10,high,short,1.16824,1.17157,33.3,LOSS,101.5,1694897,1695408,1.16891,>100% (stop)
2025-09-11,low,long,1.16907,1.16772,13.5,LOSS,198.5,1696586,1696842,1.17025,>100% (stop)
2025-09-12,low,long,1.17475,1.17238,23.7,WIN,41.4,1697784,1698280,1.17344,25-50%
2025-09-15,low,long,1.17441,1.17278,16.3,WIN,69.9,1699227,1699708,1.17342,50-75%
2025-09-16,high,short,1.179,1.18017,11.7,LOSS,103.4,1700726,1701147,1.17572,>100% (stop)
2025-09-17,low,long,1.18512,1.18378,13.4,LOSS,114.9,1702194,1702585,1.18727,>100% (stop)
2025-09-18,low,long,1.18385,1.17851,53.4,WIN,33.1,1703558,1704024,1.18287,25-50%
2025-09-19,low,long,1.17781,1.17661,12.0,LOSS,128.3,1704975,1705456,1.17925,>100% (stop)
2025-09-22,high,short,1.17731,1.17783,5.2,LOSS,267.3,1706694,1706890,1.17262,>100% (stop)
2025-09-23,low,long,1.18124,1.17787,33.7,OPEN,84.0,1707950,1708326,1.18199,75-100%
2025-09-24,low,long,1.1758,1.17464,11.6,LOSS,131.0,1709565,1709761,1.18163,>100% (stop)
2025-09-25,low,long,1.17517,1.17305,21.2,WIN,60.4,1710809,1711200,1.17535,50-75%
2025-09-26,high,short,1.16718,1.16818,10.0,LOSS,100.0,1712110,1712636,1.16579,75-100%
2025-09-29,high,short,1.17091,1.17207,11.6,LOSS,103.4,1713803,1714059,1.17044,>100% (stop)
2025-09-30,high,short,1.17362,1.17437,7.5,LOSS,182.7,1715021,1715487,1.17119,>100% (stop)
2025-10-01,high,short,1.17418,1.17669,25.1,WIN,96.0,1716456,1716922,1.17296,75-100%
2025-10-02,high,short,1.1745,1.17566,11.6,LOSS,100.0,1717935,1718356,1.17237,75-100%
2025-10-03,low,long,1.17289,1.17159,13.0,WIN,65.4,1719251,1719792,1.17292,50-75%
2025-10-06,low,long,1.16659,1.16525,13.4,OPEN,-6.7,1720943,1721229,1.17307,<0%
2025-10-07,low,long,1.167,1.16538,16.2,OPEN,94.4,1722529,1722665,1.1711,75-100%
2025-10-08,low,long,1.16193,1.16119,7.4,LOSS,118.9,1723589,1724100,1.1653,>100% (stop)
2025-10-09,low,long,1.16242,1.16064,17.8,LOSS,109.0,1725144,1725535,1.16476,>100% (stop)
2025-10-10,high,short,1.1559,1.15791,20.1,LOSS,115.4,1726738,1726964,1.15606,>100% (stop)
2025-10-13,high,short,1.16018,1.16297,27.9,WIN,14.3,1727907,1728403,1.16,0-25%
2025-10-14,high,short,1.15629,1.15935,30.6,WIN,25.5,1729312,1729838,1.15549,25-50%
2025-10-15,high,short,1.16279,1.16445,16.6,LOSS,105.4,1730894,1731270,1.16017,>100% (stop)
2025-10-17,high,short,1.17002,1.17122,12.0,LOSS,102.5,1733634,1734145,1.16951,>100% (stop)
2025-10-20,high,short,1.16587,1.16736,14.9,WIN,55.0,1735028,1735584,1.16564,50-75%
2025-10-21,low,long,1.16257,1.16063,19.4,LOSS,104.6,1736757,1737013,1.1655,>100% (stop)
2025-10-22,high,short,1.15767,1.15892,12.5,WIN,67.2,1738269,1738450,1.15996,50-75%
2025-10-23,low,long,1.16061,1.15905,15.6,LOSS,103.8,1739443,1739879,1.16072,>100% (stop)
2025-10-24,low,long,1.16167,1.16016,15.1,WIN,66.2,1740801,1741312,1.16215,50-75%
2025-10-27,low,long,1.1633,1.16207,12.3,WIN,39.8,1742341,1742806,1.16475,25-50%
2025-10-28,low,long,1.16627,1.16521,10.6,LOSS,103.8,1743763,1744244,1.16673,>100% (stop)
2025-10-29,low,long,1.16472,1.1625,22.2,WIN,89.6,1745273,1745679,1.16559,75-100%
2025-10-30,low,long,1.16283,1.16095,18.8,LOSS,102.7,1746693,1747114,1.16374,>100% (stop)
2025-10-31,low,long,1.15658,1.15548,11.0,LOSS,115.5,1748043,1748554,1.15775,>100% (stop)
2025-11-03,high,short,1.15335,1.15375,4.0,LOSS,180.0,1749378,1749934,1.15215,>100% (stop)
2025-11-04,high,short,1.15115,1.15305,19.0,WIN,8.4,1750916,1751367,1.1498,0-25%
2025-11-06,high,short,1.15058,1.15132,7.4,LOSS,205.4,1753753,1754234,1.15007,>100% (stop)
2025-11-07,low,long,1.15364,1.15294,7.0,LOSS,100.0,1755115,1755671,1.15428,75-100%
2025-11-10,high,short,1.15538,1.15718,18.0,LOSS,100.0,1756785,1757101,1.15464,75-100%
2025-11-11,high,short,1.15533,1.15648,11.5,LOSS,107.0,1758083,1758534,1.15468,>100% (stop)
2025-11-12,high,short,1.15648,1.15882,23.4,WIN,23.9,1759610,1759971,1.157,0-25%
2025-11-13,high,short,1.16046,1.1619,14.4,LOSS,108.3,1761134,1761405,1.15789,>100% (stop)
2025-11-14,high,short,1.16155,1.16536,38.1,WIN,10.2,1762750,1762841,1.16297,0-25%
2025-11-17,high,short,1.1599,1.16096,10.6,WIN,84.9,1763796,1764277,1.15961,75-100%
2025-11-18,high,short,1.15898,1.15998,10.0,WIN,48.0,1765248,1765714,1.15845,25-50%
2025-11-19,high,short,1.15703,1.15915,21.2,WIN,40.6,1766685,1767151,1.15723,25-50%
2025-11-21,high,short,1.15339,1.15465,12.6,LOSS,122.2,1769514,1770025,1.15322,>100% (stop)
2025-11-24,high,short,1.15245,1.15342,9.7,LOSS,108.2,1771020,1771456,1.15049,>100% (stop)
2025-11-25,high,short,1.15246,1.1536,11.4,LOSS,118.4,1772607,1772893,1.15143,>100% (stop)
2025-11-26,high,short,1.15745,1.15958,21.3,WIN,44.1,1773819,1774330,1.15652,25-50%
2025-11-27,low,long,1.15875,1.15763,11.2,OPEN,53.6,1775435,1775766,1.16132,50-75%
2025-11-28,low,long,1.15728,1.1555,17.8,WIN,59.0,1776931,1777172,1.15986,50-75%
2025-12-02,high,short,1.16093,1.16162,6.9,WIN,71.0,1779530,1780026,1.16037,50-75%
2025-12-03,high,short,1.16382,1.16477,9.5,LOSS,100.0,1780934,1781460,1.16304,75-100%
2025-12-04,high,short,1.16635,1.16819,18.4,WIN,94.0,1782549,1782895,1.16533,75-100%
2025-12-05,high,short,1.16496,1.16591,9.5,WIN,76.8,1783880,1784331,1.16462,75-100%
2025-12-08,high,short,1.16548,1.16718,17.0,WIN,15.9,1785244,1785770,1.16455,0-25%
2025-12-09,low,long,1.16495,1.16379,11.6,WIN,50.9,1786724,1787205,1.16486,50-75%
2025-12-10,high,short,1.16324,1.16397,7.3,LOSS,100.0,1788249,1788640,1.16214,75-100%
2025-12-12,low,long,1.1735,1.17221,12.9,OPEN,92.2,1791337,1791518,1.17461,75-100%
2025-12-15,low,long,1.17387,1.17287,10.0,WIN,83.0,1792475,1792956,1.17447,75-100%
2025-12-16,low,long,1.17639,1.17463,17.6,WIN,86.9,1793894,1794390,1.1759,75-100%
2025-12-17,low,long,1.17209,1.17049,16.0,WIN,82.5,1795348,1795829,1.17523,75-100%
2025-12-18,high,short,1.17395,1.17465,7.0,WIN,-64.3,1796720,1797261,1.1735,<0%
2025-12-19,low,long,1.17177,1.17031,14.6,LOSS,106.8,1798254,1798690,1.17285,>100% (stop)
2025-12-22,high,short,1.17273,1.17381,10.8,LOSS,131.5,1799724,1800130,1.17133,>100% (stop)
2025-12-23,high,short,1.17922,1.18003,8.1,LOSS,104.9,1801282,1801568,1.17657,>100% (stop)
2025-12-24,low,long,1.18008,1.17797,21.1,LOSS,109.0,1802616,1803007,1.18079,>100% (stop)
2025-12-26,low,long,1.17778,1.17714,6.4,LOSS,135.9,1804190,1804641,1.17934,>100% (stop)
2025-12-29,high,short,1.17576,1.1789,31.4,WIN,43.3,1805757,1806073,1.17637,25-50%
2025-12-30,high,short,1.17662,1.17797,13.5,WIN,23.0,1806981,1807507,1.17695,0-25%
2025-12-31,low,long,1.17397,1.17331,6.6,LOSS,168.2,1808422,1808933,1.17489,>100% (stop)
