date,entry_bar,outcome,r_multiple,risk_pips
2024-11-27,1403075,LOSS,-1.0,6.7
2024-11-27,1403084,LOSS,-1.0,5.5
2024-11-27,1403122,LOSS,-1.0,9.5
2024-11-27,1403379,LOSS,-1.0,5.3
2024-11-27,1403454,LOSS,-1.0,7.3
2024-11-27,1403571,LOSS,-1.0,10.1
2024-11-27,1403625,OPEN,0.0,4.4
2024-11-29,1405892,LOSS,-1.0,2.7
2024-11-29,1405926,LOSS,-1.0,5.8
2024-11-29,1405944,WIN,5.255,4.7
2024-12-03,1408804,LOSS,-1.0,7.6
2024-12-03,1408853,LOSS,-1.0,3.7
2024-12-03,1408865,LOSS,-1.0,2.8
2024-12-03,1408890,LOSS,-1.0,4.5
2024-12-03,1408906,OPEN,0.0,5.2
2024-12-04,1410216,WIN,11.593,2.7
2024-12-05,1411658,LOSS,-1.0,2.2
2024-12-05,1411689,LOSS,-1.0,3.6
2024-12-05,1411713,LOSS,-1.0,5.3
2024-12-05,1411732,LOSS,-1.0,5.4
2024-12-05,1412026,LOSS,-1.0,4.5
2024-12-05,1412042,LOSS,-1.0,6.2
2024-12-05,1412074,LOSS,-1.0,5.2
2024-12-05,1412084,LOSS,-1.0,8.2
2024-12-05,1412107,OPEN,0.0,6.3
2024-12-06,1413158,LOSS,-1.0,7.5
2024-12-06,1413481,WIN,5.323,9.3
2024-12-09,1414578,LOSS,-1.0,3.6
2024-12-09,1414646,LOSS,-1.0,1.6
2024-12-09,1414659,LOSS,-1.0,3.5
2024-12-09,1414670,LOSS,-1.0,3.9
2024-12-09,1414711,LOSS,-1.0,7.6
2024-12-09,1414728,LOSS,-1.0,2.5
2024-12-09,1414744,LOSS,-1.0,3.5
2024-12-09,1415060,OPEN,0.0,4.9
2024-12-10,1415961,WIN,3.696,4.6
2024-12-12,1418836,WIN,4.98,5.0
2024-12-18,1424541,LOSS,-1.0,5.1
2024-12-18,1424551,WIN,2.756,4.5
2024-12-19,1425994,LOSS,-1.0,11.3
2024-12-19,1426109,LOSS,-1.0,4.4
2024-12-19,1426128,LOSS,-1.0,2.5
2024-12-19,1426142,WIN,6.42,6.9
2024-12-20,1427416,LOSS,-1.0,1.1
2024-12-20,1427423,LOSS,-1.0,1.5
2024-12-20,1427443,LOSS,-1.0,8.4
2024-12-20,1427472,LOSS,-1.0,3.7
2024-12-20,1427504,LOSS,-1.0,5.5
2024-12-20,1427747,LOSS,-1.0,3.3
2024-12-20,1427764,LOSS,-1.0,5.4
2024-12-20,1427809,LOSS,-1.0,9.7
2024-12-20,1427980,LOSS,-1.0,7.1
2024-12-20,1428005,LOSS,-1.0,2.4
2024-12-31,1436429,LOSS,-1.0,5.6
2024-12-31,1436478,WIN,4.538,3.9
2025-01-03,1439184,LOSS,-1.0,2.9
2025-01-03,1439195,LOSS,-1.0,3.4
2025-01-03,1439221,LOSS,-1.0,4.2
2025-01-03,1439248,LOSS,-1.0,4.5
2025-01-03,1439256,LOSS,-1.0,2.9
2025-01-03,1439265,LOSS,-1.0,4.6
2025-01-03,1439326,LOSS,-1.0,2.9
2025-01-03,1439333,LOSS,-1.0,6.3
2025-01-03,1439471,LOSS,-1.0,2.9
2025-01-03,1439670,OPEN,0.0,8.5
2025-01-06,1440654,LOSS,-1.0,4.6
2025-01-06,1440696,LOSS,-1.0,3.4
2025-01-06,1440710,LOSS,-1.0,7.4
2025-01-06,1440749,LOSS,-1.0,8.8
2025-01-06,1440899,LOSS,-1.0,7.2
2025-01-06,1440926,LOSS,-1.0,17.2
2025-01-06,1441008,OPEN,0.0,6.5
2025-01-07,1442084,LOSS,-1.0,3.2
2025-01-07,1442100,LOSS,-1.0,7.6
2025-01-07,1442186,LOSS,-1.0,8.6
2025-01-07,1442259,LOSS,-1.0,4.5
2025-01-07,1442291,WIN,18.345,2.9
2025-01-14,1449273,LOSS,-1.0,3.7
2025-01-14,1449291,LOSS,-1.0,4.6
2025-01-14,1449312,LOSS,-1.0,4.0
2025-01-14,1449325,LOSS,-1.0,5.2
2025-01-14,1449716,LOSS,-1.0,1.4
2025-01-14,1449739,LOSS,-1.0,5.0
2025-01-14,1449770,LOSS,-1.0,4.8
2025-01-14,1449783,LOSS,-1.0,5.5
2025-01-14,1449799,OPEN,0.0,5.5
2025-01-16,1452142,LOSS,-1.0,2.5
2025-01-16,1452166,LOSS,-1.0,3.3
2025-01-16,1452174,WIN,2.348,4.6
2025-01-20,1454977,LOSS,-1.0,11.0
2025-01-20,1455190,LOSS,-1.0,4.0
2025-01-20,1455233,LOSS,-1.0,5.7
2025-01-20,1455273,LOSS,-1.0,3.5
2025-01-20,1455373,LOSS,-1.0,31.5
2025-01-20,1455395,LOSS,-1.0,10.1
2025-01-20,1455438,OPEN,0.0,12.1
2025-01-24,1460751,LOSS,-1.0,8.4
2025-01-24,1460776,LOSS,-1.0,5.1
2025-01-24,1460797,LOSS,-1.0,15.5
2025-01-24,1460812,LOSS,-1.0,7.7
2025-01-24,1460848,LOSS,-1.0,4.6
2025-01-24,1460868,LOSS,-1.0,10.8
2025-01-24,1461256,LOSS,-1.0,2.6
2025-01-24,1461258,OPEN,0.0,2.5
2025-01-31,1467926,LOSS,-1.0,3.8
2025-01-31,1467953,WIN,8.829,3.5
2025-02-03,1469504,LOSS,-1.0,2.7
2025-02-03,1469650,LOSS,-1.0,2.0
2025-02-03,1469690,LOSS,-1.0,11.4
2025-02-03,1469718,LOSS,-1.0,17.0
2025-02-03,1469874,OPEN,0.0,19.1
2025-02-05,1472249,LOSS,-1.0,4.0
2025-02-05,1472270,LOSS,-1.0,8.0
2025-02-05,1472352,LOSS,-1.0,4.6
2025-02-05,1472375,LOSS,-1.0,5.9
2025-02-05,1472457,LOSS,-1.0,6.0
2025-02-05,1472711,LOSS,-1.0,3.1
2025-02-05,1472726,OPEN,0.0,6.9
2025-02-10,1476552,LOSS,-1.0,6.2
2025-02-10,1476681,LOSS,-1.0,3.4
2025-02-10,1476698,LOSS,-1.0,4.7
2025-02-10,1476790,OPEN,0.0,3.9
2025-02-11,1477987,LOSS,-1.0,4.6
2025-02-11,1478009,LOSS,-1.0,4.5
2025-02-11,1478033,LOSS,-1.0,4.9
2025-02-11,1478066,LOSS,-1.0,0.6
2025-02-11,1478084,LOSS,-1.0,1.7
2025-02-11,1478109,LOSS,-1.0,4.7
2025-02-11,1478183,LOSS,-1.0,3.2
2025-02-11,1478295,LOSS,-1.0,0.7
2025-02-11,1478310,LOSS,-1.0,2.8
2025-02-11,1478318,LOSS,-1.0,2.7
2025-02-11,1478323,LOSS,-1.0,3.0
2025-02-11,1478417,LOSS,-1.0,2.6
2025-02-11,1478423,LOSS,-1.0,2.3
2025-02-11,1478432,LOSS,-1.0,4.6
2025-02-11,1478454,LOSS,-1.0,6.0
2025-02-11,1478479,LOSS,-1.0,5.3
2025-02-11,1478495,LOSS,-1.0,7.6
2025-02-11,1478534,LOSS,-1.0,3.7
2025-02-11,1478551,OPEN,0.0,5.9
2025-02-12,1479472,LOSS,-1.0,6.5
2025-02-12,1479480,LOSS,-1.0,4.3
2025-02-12,1479678,LOSS,-1.0,2.9
2025-02-12,1479707,WIN,6.286,3.5
2025-02-13,1480860,WIN,10.5,4.2
2025-02-14,1482305,LOSS,-1.0,3.9
2025-02-14,1482367,LOSS,-1.0,3.5
2025-02-14,1482390,LOSS,-1.0,3.1
2025-02-14,1482425,LOSS,-1.0,3.0
2025-02-14,1482438,LOSS,-1.0,5.0
2025-02-14,1482680,LOSS,-1.0,9.8
2025-02-14,1482718,LOSS,-1.0,5.4
2025-02-14,1482752,OPEN,0.0,5.3
2025-02-19,1486584,WIN,2.119,5.9
2025-02-20,1488083,LOSS,-1.0,2.8
2025-02-20,1488087,LOSS,-1.0,1.8
2025-02-20,1488105,LOSS,-1.0,2.6
2025-02-20,1488207,LOSS,-1.0,5.2
2025-02-20,1488222,LOSS,-1.0,3.2
2025-02-20,1488239,LOSS,-1.0,3.9
2025-02-20,1488250,LOSS,-1.0,2.1
2025-02-20,1488270,LOSS,-1.0,3.8
2025-02-20,1488393,LOSS,-1.0,4.0
2025-02-20,1488401,LOSS,-1.0,1.8
2025-02-20,1488414,LOSS,-1.0,7.2
2025-02-20,1488471,LOSS,-1.0,4.8
2025-02-20,1488539,LOSS,-1.0,4.8
2025-02-20,1488552,LOSS,-1.0,4.3
2025-02-20,1488604,OPEN,0.0,4.8
2025-02-25,1492329,WIN,3.824,3.4
2025-02-27,1495383,LOSS,-1.0,3.2
2025-02-27,1495458,LOSS,-1.0,4.4
2025-02-27,1495650,WIN,0.0,2.7
2025-02-28,1496764,LOSS,-1.0,4.1
2025-02-28,1497004,LOSS,-1.0,2.2
2025-02-28,1497028,LOSS,-1.0,4.2
2025-02-28,1497037,LOSS,-1.0,1.5
2025-02-28,1497084,LOSS,-1.0,4.8
2025-02-28,1497141,LOSS,-1.0,6.7
2025-02-28,1497163,OPEN,0.0,8.7
2025-03-04,1499573,LOSS,-1.0,4.0
2025-03-04,1499628,LOSS,-1.0,2.1
2025-03-04,1499676,LOSS,-1.0,3.8
2025-03-04,1499687,LOSS,-1.0,5.8
2025-03-04,1499813,LOSS,-1.0,2.3
2025-03-04,1499821,LOSS,-1.0,7.5
2025-03-04,1499851,LOSS,-1.0,4.4
2025-03-04,1499879,LOSS,-1.0,3.5
2025-03-04,1499894,OPEN,0.0,10.4
2025-03-05,1500963,LOSS,-1.0,4.1
2025-03-05,1500987,LOSS,-1.0,8.8
2025-03-05,1501002,LOSS,-1.0,14.4
2025-03-05,1501041,LOSS,-1.0,3.3
2025-03-05,1501047,LOSS,-1.0,7.2
2025-03-05,1501075,LOSS,-1.0,1.9
2025-03-05,1501087,LOSS,-1.0,16.0
2025-03-05,1501115,LOSS,-1.0,11.1
2025-03-05,1501377,LOSS,-1.0,6.7
2025-03-05,1501392,LOSS,-1.0,11.0
2025-03-05,1501432,LOSS,-1.0,7.6
2025-03-05,1501513,LOSS,-1.0,5.1
2025-03-06,1502446,WIN,3.23,8.7
2025-03-07,1503831,LOSS,-1.0,5.2
2025-03-07,1503840,LOSS,-1.0,4.1
2025-03-07,1503858,LOSS,-1.0,4.7
2025-03-07,1503878,LOSS,-1.0,5.2
2025-03-07,1503937,LOSS,-1.0,4.6
2025-03-07,1503967,LOSS,-1.0,8.9
2025-03-07,1504218,LOSS,-1.0,18.0
2025-03-07,1504231,OPEN,0.0,20.5
2025-03-11,1506798,LOSS,-1.0,4.1
2025-03-11,1506823,LOSS,-1.0,7.2
2025-03-11,1506849,LOSS,-1.0,4.3
2025-03-11,1506884,LOSS,-1.0,6.0
2025-03-11,1506893,LOSS,-1.0,5.8
2025-03-11,1506943,LOSS,-1.0,3.5
2025-03-11,1507120,LOSS,-1.0,1.3
2025-03-11,1507163,LOSS,-1.0,2.1
2025-03-11,1507183,OPEN,0.0,11.8
2025-03-18,1513958,LOSS,-1.0,5.5
2025-03-18,1513982,LOSS,-1.0,2.8
2025-03-18,1513995,LOSS,-1.0,2.3
2025-03-18,1514004,LOSS,-1.0,3.0
2025-03-18,1514021,LOSS,-1.0,4.6
2025-03-18,1514039,LOSS,-1.0,5.3
2025-03-18,1514052,LOSS,-1.0,3.2
2025-03-18,1514067,WIN,18.04,2.5
2025-03-24,1519714,LOSS,-1.0,3.9
2025-03-24,1519730,LOSS,-1.0,7.9
2025-03-24,1519785,WIN,9.282,3.9
2025-03-26,1522684,LOSS,-1.0,2.9
2025-03-26,1522687,LOSS,-1.0,2.8
2025-03-26,1522722,LOSS,-1.0,3.8
2025-03-26,1522769,WIN,3.086,5.8
2025-03-31,1526826,WIN,2.557,7.0
2025-04-03,1531073,LOSS,-1.0,10.6
2025-04-03,1531102,LOSS,-1.0,5.2
2025-04-03,1531121,LOSS,-1.0,5.7
2025-04-03,1531231,LOSS,-1.0,7.2
2025-04-03,1531254,LOSS,-1.0,19.8
2025-04-03,1531324,OPEN,0.0,63.6
2025-04-07,1533939,LOSS,-1.0,11.8
2025-04-07,1533988,LOSS,-1.0,23.3
2025-04-07,1534011,WIN,6.104,18.3
2025-04-08,1535385,LOSS,-1.0,7.6
2025-04-08,1535415,LOSS,-1.0,6.8
2025-04-08,1535422,WIN,9.267,7.5
2025-04-09,1536807,LOSS,-1.0,8.4
2025-04-09,1536814,LOSS,-1.0,10.2
2025-04-09,1536867,LOSS,-1.0,13.5
2025-04-09,1537208,OPEN,0.0,9.6
2025-04-10,1538371,LOSS,-1.0,11.0
2025-04-10,1538391,LOSS,-1.0,7.4
2025-04-10,1538421,LOSS,-1.0,3.1
2025-04-10,1538433,LOSS,-1.0,9.7
2025-04-10,1538444,LOSS,-1.0,7.2
2025-04-10,1538477,LOSS,-1.0,4.5
2025-04-10,1538486,LOSS,-1.0,6.7
2025-04-10,1538505,LOSS,-1.0,7.3
2025-04-10,1538532,LOSS,-1.0,20.7
2025-04-10,1538555,LOSS,-1.0,9.0
2025-04-10,1538628,LOSS,-1.0,3.8
2025-04-10,1538641,LOSS,-1.0,15.4
2025-04-10,1538713,LOSS,-1.0,0.9
2025-04-10,1538720,LOSS,-1.0,7.9
2025-04-10,1538735,LOSS,-1.0,7.7
2025-04-10,1538746,LOSS,-1.0,12.7
2025-04-10,1538763,LOSS,-1.0,3.9
2025-04-10,1538790,LOSS,-1.0,24.8
2025-04-10,1538808,LOSS,-1.0,10.3
2025-04-10,1538831,OPEN,0.0,19.8
2025-04-14,1541155,LOSS,-1.0,6.4
2025-04-14,1541177,LOSS,-1.0,10.6
2025-04-14,1541184,WIN,6.637,10.2
2025-04-15,1542570,LOSS,-1.0,17.7
2025-04-15,1542683,WIN,2.224,19.6
2025-04-16,1543998,LOSS,-1.0,21.3
2025-04-16,1544080,LOSS,-1.0,2.4
2025-04-16,1544098,LOSS,-1.0,3.7
2025-04-16,1544112,LOSS,-1.0,1.0
2025-04-16,1544131,LOSS,-1.0,7.6
2025-04-16,1544147,LOSS,-1.0,21.4
2025-04-16,1544176,LOSS,-1.0,4.6
2025-04-16,1544194,LOSS,-1.0,8.1
2025-04-16,1544203,LOSS,-1.0,10.3
2025-04-16,1544475,LOSS,-1.0,7.1
2025-04-16,1544498,LOSS,-1.0,4.7
2025-04-16,1544533,OPEN,0.0,10.4
2025-04-21,1548308,LOSS,-1.0,13.1
2025-04-21,1548412,LOSS,-1.0,6.3
2025-04-21,1548420,LOSS,-1.0,16.2
2025-04-21,1548495,OPEN,0.0,8.6
2025-04-22,1549738,WIN,10.396,5.3
2025-04-24,1552684,LOSS,-1.0,5.0
2025-04-24,1552710,LOSS,-1.0,3.2
2025-04-24,1552731,LOSS,-1.0,3.2
2025-04-24,1552742,LOSS,-1.0,6.7
2025-04-24,1552868,OPEN,0.0,5.4
2025-04-28,1555484,WIN,9.267,3.0
2025-04-30,1558411,WIN,5.773,6.6
2025-05-02,1561251,LOSS,-1.0,4.7
2025-05-02,1561276,LOSS,-1.0,6.5
2025-05-02,1561311,LOSS,-1.0,3.4
2025-05-02,1561357,LOSS,-1.0,4.1
2025-05-02,1561413,LOSS,-1.0,4.1
2025-05-02,1561421,LOSS,-1.0,4.7
2025-05-02,1561480,LOSS,-1.0,7.4
2025-05-02,1561712,LOSS,-1.0,2.7
2025-05-02,1561724,OPEN,0.0,12.6
2025-05-06,1564128,LOSS,-1.0,3.6
2025-05-06,1564146,LOSS,-1.0,4.3
2025-05-06,1564167,LOSS,-1.0,8.7
2025-05-06,1564179,LOSS,-1.0,7.4
2025-05-06,1564223,LOSS,-1.0,4.3
2025-05-06,1564261,LOSS,-1.0,8.7
2025-05-06,1564588,LOSS,-1.0,7.3
2025-05-06,1564611,OPEN,0.0,18.0
2025-05-07,1565555,LOSS,-1.0,1.1
2025-05-07,1565578,LOSS,-1.0,9.7
2025-05-07,1565612,OPEN,0.0,7.5
2025-05-09,1568446,LOSS,-1.0,3.5
2025-05-09,1568454,LOSS,-1.0,4.1
2025-05-09,1568478,LOSS,-1.0,5.3
2025-05-09,1568486,LOSS,-1.0,4.4
2025-05-09,1568512,LOSS,-1.0,5.2
2025-05-09,1568538,LOSS,-1.0,5.6
2025-05-09,1568589,LOSS,-1.0,7.8
2025-05-09,1568615,LOSS,-1.0,2.7
2025-05-09,1568636,LOSS,-1.0,4.8
2025-05-09,1568648,LOSS,-1.0,5.7
2025-05-09,1568759,LOSS,-1.0,10.7
2025-05-09,1568864,LOSS,-1.0,4.7
2025-05-09,1568900,LOSS,-1.0,3.0
2025-05-09,1568943,OPEN,0.0,4.8
2025-05-13,1571365,LOSS,-1.0,4.6
2025-05-13,1571406,LOSS,-1.0,2.9
2025-05-13,1571418,LOSS,-1.0,5.1
2025-05-13,1571701,LOSS,-1.0,18.9
2025-05-13,1571718,LOSS,-1.0,8.1
2025-05-13,1571734,LOSS,-1.0,3.3
2025-05-13,1571743,LOSS,-1.0,14.0
2025-05-13,1571757,LOSS,-1.0,6.9
2025-05-13,1571768,LOSS,-1.0,6.2
2025-05-13,1571836,LOSS,-1.0,6.0
2025-05-13,1571849,LOSS,-1.0,3.9
2025-05-13,1571857,LOSS,-1.0,3.0
2025-05-13,1571867,LOSS,-1.0,4.0
2025-05-13,1571891,LOSS,-1.0,4.4
2025-05-15,1574214,LOSS,-1.0,2.6
2025-05-15,1574246,WIN,4.753,8.9
2025-05-16,1575665,LOSS,-1.0,4.2
2025-05-16,1575681,LOSS,-1.0,3.9
2025-05-16,1575701,WIN,2.38,7.9
2025-05-19,1577108,LOSS,-1.0,4.4
2025-05-19,1577125,LOSS,-1.0,4.3
2025-05-19,1577163,LOSS,-1.0,3.3
2025-05-19,1577181,LOSS,-1.0,4.2
2025-05-19,1577210,LOSS,-1.0,6.7
2025-05-19,1577218,LOSS,-1.0,4.5
2025-05-19,1577244,LOSS,-1.0,2.4
2025-05-19,1577255,LOSS,-1.0,9.5
2025-05-19,1577292,LOSS,-1.0,9.8
2025-05-19,1577315,LOSS,-1.0,9.3
2025-05-19,1577365,OPEN,0.0,5.5
2025-05-20,1578507,LOSS,-1.0,4.1
2025-05-20,1578523,LOSS,-1.0,4.2
2025-05-20,1578583,LOSS,-1.0,6.9
2025-05-20,1578628,OPEN,0.0,7.7
2025-05-21,1579973,LOSS,-1.0,7.0
2025-05-21,1579983,LOSS,-1.0,6.8
2025-05-21,1580220,OPEN,0.0,6.3
2025-05-23,1582829,LOSS,-1.0,1.8
2025-05-23,1582835,LOSS,-1.0,6.7
2025-05-23,1582908,LOSS,-1.0,8.0
2025-05-23,1582939,LOSS,-1.0,9.0
2025-05-23,1582955,LOSS,-1.0,4.6
2025-05-23,1582980,LOSS,-1.0,2.0
2025-05-23,1583003,LOSS,-1.0,2.9
2025-05-23,1583029,LOSS,-1.0,3.3
2025-05-23,1583052,LOSS,-1.0,6.5
2025-05-23,1583079,LOSS,-1.0,7.5
2025-05-23,1583160,LOSS,-1.0,0.4
2025-05-23,1583228,LOSS,-1.0,13.6
2025-05-29,1588595,LOSS,-1.0,6.0
2025-05-29,1588609,LOSS,-1.0,5.1
2025-05-29,1588614,LOSS,-1.0,5.4
2025-05-29,1588625,LOSS,-1.0,5.5
2025-05-29,1588777,LOSS,-1.0,3.3
2025-05-29,1588832,LOSS,-1.0,4.5
2025-05-29,1588865,LOSS,-1.0,2.5
2025-05-29,1588896,LOSS,-1.0,3.5
2025-05-29,1588945,LOSS,-1.0,3.9
2025-05-29,1588972,LOSS,-1.0,4.2
2025-05-29,1588990,LOSS,-1.0,4.9
2025-05-29,1589013,LOSS,-1.0,7.9
2025-05-29,1589060,LOSS,-1.0,5.5
2025-05-29,1589063,LOSS,-1.0,7.3
2025-05-29,1589122,LOSS,-1.0,7.3
2025-05-29,1589143,LOSS,-1.0,6.5
2025-06-02,1591429,LOSS,-1.0,2.5
2025-06-02,1591471,LOSS,-1.0,2.9
2025-06-02,1591509,LOSS,-1.0,4.0
2025-06-02,1591546,LOSS,-1.0,15.0
2025-06-02,1591626,LOSS,-1.0,4.9
2025-06-02,1591630,LOSS,-1.0,3.1
2025-06-02,1591648,LOSS,-1.0,4.0
2025-06-02,1591913,LOSS,-1.0,6.4
2025-06-02,1591936,LOSS,-1.0,1.1
2025-06-02,1591940,OPEN,0.0,9.1
2025-06-09,1598670,LOSS,-1.0,5.6
2025-06-09,1598776,LOSS,-1.0,2.5
2025-06-09,1598811,WIN,19.818,2.2
2025-06-12,1602925,LOSS,-1.0,3.6
2025-06-12,1603064,LOSS,-1.0,6.2
2025-06-12,1603100,LOSS,-1.0,4.8
2025-06-12,1603120,LOSS,-1.0,8.9
2025-06-12,1603129,LOSS,-1.0,9.0
2025-06-12,1603158,LOSS,-1.0,16.3
2025-06-12,1603198,LOSS,-1.0,11.6
2025-06-12,1603230,LOSS,-1.0,6.4
2025-06-12,1603325,OPEN,0.0,7.3
2025-06-16,1605799,LOSS,-1.0,6.4
2025-06-16,1605852,LOSS,-1.0,5.9
2025-06-16,1605883,LOSS,-1.0,5.9
2025-06-16,1605903,LOSS,-1.0,4.4
2025-06-16,1605950,LOSS,-1.0,4.8
2025-06-16,1606035,LOSS,-1.0,4.0
2025-06-16,1606226,LOSS,-1.0,2.8
2025-06-16,1606235,LOSS,-1.0,4.6
2025-06-16,1606252,LOSS,-1.0,4.3
2025-06-16,1606290,OPEN,0.0,5.3
2025-06-17,1607255,LOSS,-1.0,4.3
2025-06-17,1607276,LOSS,-1.0,3.5
2025-06-17,1607534,LOSS,-1.0,3.5
2025-06-17,1607548,LOSS,-1.0,3.2
2025-06-17,1607610,LOSS,-1.0,1.7
2025-06-17,1607622,WIN,1.644,10.4
2025-06-18,1608666,LOSS,-1.0,4.6
2025-06-18,1608692,LOSS,-1.0,4.5
2025-06-18,1608734,LOSS,-1.0,2.6
2025-06-18,1609236,OPEN,0.0,9.7
2025-06-23,1612981,LOSS,-1.0,3.9
2025-06-23,1613038,WIN,4.078,7.7
2025-06-24,1614418,LOSS,-1.0,8.7
2025-06-24,1614440,WIN,6.977,4.4
2025-06-26,1617438,LOSS,-1.0,4.8
2025-06-26,1617452,OPEN,0.0,9.2
2025-06-30,1620224,LOSS,-1.0,3.4
2025-06-30,1620239,WIN,6.075,4.0
2025-07-04,1625920,LOSS,-1.0,2.6
2025-07-04,1625937,LOSS,-1.0,5.5
2025-07-04,1626408,LOSS,-1.0,4.5
2025-07-04,1626425,LOSS,-1.0,2.0
2025-07-04,1626482,LOSS,-1.0,3.5
2025-07-04,1626501,OPEN,0.0,3.5
2025-07-08,1628891,LOSS,-1.0,3.4
2025-07-08,1628905,WIN,9.483,2.9
2025-07-09,1630278,LOSS,-1.0,3.0
2025-07-09,1630293,LOSS,-1.0,2.7
2025-07-09,1630302,WIN,6.419,3.1
2025-07-15,1635976,LOSS,-1.0,3.6
2025-07-15,1636062,WIN,7.364,3.3
2025-07-16,1637397,LOSS,-1.0,1.6
2025-07-16,1637405,LOSS,-1.0,2.7
2025-07-16,1637421,LOSS,-1.0,3.9
2025-07-16,1637431,LOSS,-1.0,3.7
2025-07-16,1637446,LOSS,-1.0,4.1
2025-07-16,1637460,WIN,6.788,3.3
2025-07-21,1641749,LOSS,-1.0,2.6
2025-07-21,1641759,LOSS,-1.0,2.8
2025-07-21,1641779,LOSS,-1.0,4.1
2025-07-21,1641870,LOSS,-1.0,5.2
2025-07-21,1642022,LOSS,-1.0,3.7
2025-07-21,1642032,LOSS,-1.0,2.5
2025-07-21,1642058,LOSS,-1.0,2.7
2025-07-21,1642066,LOSS,-1.0,3.7
2025-07-21,1642081,LOSS,-1.0,2.7
2025-07-21,1642095,LOSS,-1.0,4.6
2025-07-21,1642198,LOSS,-1.0,5.4
2025-07-21,1642206,LOSS,-1.0,7.4
2025-07-21,1642230,LOSS,-1.0,5.2
2025-07-21,1642253,LOSS,-1.0,4.9
2025-07-21,1642276,OPEN,0.0,5.7
2025-07-25,1647499,WIN,6.588,3.4
2025-07-31,1653215,LOSS,-1.0,5.7
2025-07-31,1653233,LOSS,-1.0,2.4
2025-07-31,1653248,LOSS,-1.0,1.7
2025-07-31,1653265,LOSS,-1.0,5.9
2025-07-31,1653278,WIN,8.389,5.4
2025-08-01,1654671,LOSS,-1.0,3.1
2025-08-01,1654687,LOSS,-1.0,2.6
2025-08-01,1654712,LOSS,-1.0,1.2
2025-08-01,1654715,WIN,5.341,4.1
2025-08-06,1658994,LOSS,-1.0,3.6
2025-08-06,1659193,LOSS,-1.0,3.5
2025-08-06,1659217,LOSS,-1.0,4.4
2025-08-06,1659256,LOSS,-1.0,6.2
2025-08-06,1659289,LOSS,-1.0,7.2
2025-08-06,1659401,LOSS,-1.0,7.9
2025-08-06,1659438,LOSS,-1.0,10.0
2025-08-06,1659469,LOSS,-1.0,8.3
2025-08-06,1659479,LOSS,-1.0,7.8
2025-08-06,1659528,LOSS,-1.0,4.6
2025-08-06,1659550,LOSS,-1.0,3.2
2025-08-07,1660395,LOSS,-1.0,2.0
2025-08-07,1660430,LOSS,-1.0,2.9
2025-08-07,1660451,LOSS,-1.0,3.0
2025-08-07,1660484,LOSS,-1.0,3.7
2025-08-07,1660513,LOSS,-1.0,2.4
2025-08-07,1660520,WIN,5.569,6.5
2025-08-13,1666154,LOSS,-1.0,4.2
2025-08-13,1666171,LOSS,-1.0,1.5
2025-08-13,1666184,LOSS,-1.0,3.4
2025-08-13,1666219,LOSS,-1.0,5.0
2025-08-13,1666230,LOSS,-1.0,3.7
2025-08-13,1666241,LOSS,-1.0,2.5
2025-08-13,1666270,LOSS,-1.0,3.4
2025-08-13,1666340,LOSS,-1.0,2.2
2025-08-13,1666366,OPEN,0.0,2.7
2025-08-15,1669009,LOSS,-1.0,4.0
2025-08-15,1669049,LOSS,-1.0,2.4
2025-08-15,1669068,LOSS,-1.0,5.0
2025-08-15,1669114,LOSS,-1.0,0.8
2025-08-15,1669130,LOSS,-1.0,0.7
2025-08-15,1669147,LOSS,-1.0,2.8
2025-08-15,1669154,LOSS,-1.0,2.9
2025-08-15,1669175,LOSS,-1.0,4.0
2025-08-15,1669198,LOSS,-1.0,3.8
2025-08-15,1669234,LOSS,-1.0,3.0
2025-08-15,1669252,LOSS,-1.0,5.3
2025-08-15,1669303,LOSS,-1.0,3.2
2025-08-15,1669333,LOSS,-1.0,3.5
2025-08-15,1669372,LOSS,-1.0,4.7
2025-08-15,1669401,LOSS,-1.0,8.6
2025-08-15,1669424,LOSS,-1.0,7.3
2025-08-15,1669468,LOSS,-1.0,7.5
2025-08-15,1669489,LOSS,-1.0,3.2
2025-08-15,1669504,LOSS,-1.0,6.0
2025-08-15,1669522,LOSS,-1.0,4.3
2025-08-15,1669525,LOSS,-1.0,3.5
2025-08-15,1669541,LOSS,-1.0,2.1
2025-08-15,1669572,OPEN,0.0,3.6
2025-08-19,1671920,LOSS,-1.0,5.9
2025-08-19,1671936,LOSS,-1.0,4.2
2025-08-19,1671975,LOSS,-1.0,4.6
2025-08-19,1671989,LOSS,-1.0,3.8
2025-08-19,1672143,LOSS,-1.0,2.6
2025-08-19,1672148,LOSS,-1.0,2.5
2025-08-19,1672176,OPEN,0.0,4.1
2025-08-20,1673299,LOSS,-1.0,2.9
2025-08-20,1673368,LOSS,-1.0,5.1
2025-08-20,1673387,LOSS,-1.0,1.8
2025-08-20,1673426,LOSS,-1.0,3.8
2025-08-20,1673559,LOSS,-1.0,3.4
2025-08-20,1673579,LOSS,-1.0,8.6
2025-08-20,1673705,LOSS,-1.0,5.6
2025-08-20,1673718,LOSS,-1.0,3.9
2025-08-20,1673743,LOSS,-1.0,4.3
2025-08-20,1673764,LOSS,-1.0,3.8
2025-08-20,1673833,OPEN,0.0,4.6
2025-08-25,1677630,LOSS,-1.0,3.1
2025-08-25,1677653,WIN,3.638,5.8
2025-08-29,1683508,WIN,5.2,5.5
